"","modelName","subject_Id","protein_Id","contrast","sigma","df","diff","FDR","std.error","statistic","p.value","conf.low","conf.high","avgAbd",".group"
"1772","WaldTest","sp|Q00341|VIGLN_HUMAN","sp|Q00341|VIGLN_HUMAN","BAPvsDMSO",0.124238674951128,10,-0.127841088519894,0.558019272257215,0.0717292324267962,-1.78227319873196,0.105038358245015,-0.287663778113193,0.0319816010734039,30.6565670618483,1
"1773","WaldTest","sp|Q00403|TF2B_HUMAN","sp|Q00403|TF2B_HUMAN","BAPvsDMSO",0.204362534474786,10,-0.227067890655808,0.535081644458966,0.117988764291292,-1.92448740369228,0.0831895075186709,-0.489963240471086,0.03582745915947,25.4559900534078,1
"1774","WaldTest","sp|Q00534|CDK6_HUMAN","sp|Q00534|CDK6_HUMAN","BAPvsDMSO",0.366910097148013,10,0.733567686011436,0.263146357352141,0.211835643356797,3.46290961420444,0.00609299581680084,0.261568458812648,1.20556691321022,24.4584398928237,1
"1775","WaldTest","sp|Q00535|CDK5_HUMAN","sp|Q00535|CDK5_HUMAN","BAPvsDMSO",0.596143386589023,10,-0.0222543604837126,0.991835981908002,0.344183544722787,-0.0646584092264978,0.949720277441453,-0.78914308869491,0.744634367727485,24.6848651304887,1
"1776","WaldTest","sp|Q00577|PURA_HUMAN","sp|Q00577|PURA_HUMAN","BAPvsDMSO",0.17383060210498,10,0.18087816976832,0.554941585013465,0.100361144918705,1.80227288075316,0.101675057382143,-0.0427403964548715,0.404496735991511,26.2823955045511,1
"1777","WaldTest","sp|Q00610|CLH1_HUMAN","sp|Q00610|CLH1_HUMAN","BAPvsDMSO",0.11338134183442,10,0.120094260744588,0.543627526345866,0.0654607482291836,1.83459957292464,0.0964473911190356,-0.0257613756649478,0.265949897154124,32.0035529837786,1
"1778","WaldTest","sp|Q00613|HSF1_HUMAN","sp|Q00613|HSF1_HUMAN","BAPvsDMSO",1.19228395839407,10,-0.730985573674042,0.747937665088329,0.688365464329291,-1.0619149442459,0.313246669958897,-2.26475940911171,0.802788261763622,23.7738584720011,1
"1779","WaldTest","sp|Q00653|NFKB2_HUMAN","sp|Q00653|NFKB2_HUMAN","BAPvsDMSO",0.643379801786046,10,0.519726519311199,0.650900577927831,0.371455501752342,1.39916225997297,0.192009089826835,-0.30792791592725,1.34738095454965,22.6050900696115,1
"1780","WaldTest","sp|Q00688|FKBP3_HUMAN","sp|Q00688|FKBP3_HUMAN","BAPvsDMSO",0.464560301015532,10,-0.0343181716264663,0.977090928979197,0.268214014846131,-0.127950702524452,0.900724528066144,-0.631936238752355,0.563299895499422,27.5217504594144,1
"1781","WaldTest","sp|Q00765|REEP5_HUMAN","sp|Q00765|REEP5_HUMAN","BAPvsDMSO",0.798093263287715,9,-0.510744738810671,0.749843278792389,0.483269470239175,-1.0568528952551,0.318120331777767,-1.60397623247391,0.582486754852572,24.140357326204,1
"1782","WaldTest","sp|Q00796|DHSO_HUMAN","sp|Q00796|DHSO_HUMAN","BAPvsDMSO",0.198134884098644,10,0.254716521943193,0.471018910578837,0.114393228670207,2.22667482074078,0.0501242547847869,-0.000167475261045991,0.509600519147432,29.1143197686208,1
"1783","WaldTest","sp|Q00839|HNRPU_HUMAN","sp|Q00839|HNRPU_HUMAN","BAPvsDMSO",0.111709793391354,10,0.166133222202243,0.409650706891519,0.0644956792856159,2.57588142403354,0.0276106969371952,0.0224278934007155,0.30983855100377,32.1210876174546,1
"1784","WaldTest","sp|Q01081|U2AF1_HUMAN","sp|Q01081|U2AF1_HUMAN","BAPvsDMSO",0.288277832787087,10,0.11801972247396,0.836195623974906,0.166437284361026,0.709094256897142,0.494465711593339,-0.25282565722993,0.488865102177851,27.8371106941784,1
"1785","WaldTest","sp|Q01082|SPTB2_HUMAN","sp|Q01082|SPTB2_HUMAN","BAPvsDMSO",0.0583823329923207,10,0.0856871721089992,0.418943653902051,0.0337070556690347,2.54211382181673,0.029256923690249,0.0105831717867587,0.16079117243124,32.4313631772354,1
"1786","WaldTest","sp|Q01085|TIAR_HUMAN","sp|Q01085|TIAR_HUMAN","BAPvsDMSO",0.252675139191926,10,0.176119213724741,0.705091003600088,0.145882059629984,1.20727123109894,0.255107602332305,-0.148926271144606,0.501164698594088,26.3974296374999,1
"1787","WaldTest","sp|Q01105|SET_HUMAN","sp|Q01105|SET_HUMAN","BAPvsDMSO",0.168558622579593,10,0.0888582077225688,0.78969326101574,0.0973173661205606,0.913076578875838,0.38268836026364,-0.127978396703625,0.305694812148763,30.3467880011316,1
"1788","WaldTest","sp|Q01130|SRSF2_HUMAN","sp|Q01130|SRSF2_HUMAN","BAPvsDMSO",0.233793554866125,10,0.198018649841195,0.634837362427171,0.134980771836757,1.46701376163914,0.173103852664174,-0.102737252159377,0.498774551841767,30.7294144748629,1
"1789","WaldTest","sp|Q01415|GALK2_HUMAN","sp|Q01415|GALK2_HUMAN","BAPvsDMSO",0.855538523940974,9,-0.369735567986556,0.836195623974906,0.518054302990787,-0.713700409111613,0.493503629367238,-1.5416558202156,0.802184684242484,22.2333102660808,1
"1790","WaldTest","sp|Q01433|AMPD2_HUMAN","sp|Q01433|AMPD2_HUMAN","BAPvsDMSO",0.313860006579815,10,0.285032092475142,0.608399077090031,0.181207159286714,1.57296264450651,0.146803102402762,-0.118722619389651,0.688786804339934,26.623611164426,1
"1791","WaldTest","sp|Q01459|DIAC_HUMAN","sp|Q01459|DIAC_HUMAN","BAPvsDMSO",0.515483887311085,10,0.267667334939725,0.795533146513812,0.29761476110197,0.899375198826296,0.389596164267422,-0.395459677196187,0.930794347075637,20.9120638202857,1
"1792","WaldTest","sp|Q01469|FABP5_HUMAN","sp|Q01469|FABP5_HUMAN","BAPvsDMSO",0.259223336138836,10,0.0297898983150071,0.962807313827664,0.14966266289999,0.199046961598658,0.846214830755745,-0.303679295584185,0.363259092214199,28.8087979660115,1
"1793","WaldTest","sp|Q01518|CAP1_HUMAN","sp|Q01518|CAP1_HUMAN","BAPvsDMSO",0.0880939814780075,10,0.0348910822342127,0.846406980037782,0.0508610839203136,0.686007445080765,0.508300574621656,-0.0784344749027723,0.148216639371198,31.1014606111006,1
"1794","WaldTest","sp|Q01581|HMCS1_HUMAN","sp|Q01581|HMCS1_HUMAN","BAPvsDMSO",0.132742339676666,10,-0.231578742413984,0.322881748958281,0.0766388255451837,-3.02168960401739,0.0128583085847016,-0.402340687181806,-0.0608167976461618,29.1788149860002,1
"1795","WaldTest","sp|Q01650|LAT1_HUMAN","sp|Q01650|LAT1_HUMAN","BAPvsDMSO",0.650499893109174,10,-0.119948719691375,0.939943804379825,0.375566288394404,-0.319380954569091,0.756009620238098,-0.956762558359229,0.716865118976479,26.2118865833382,1
"1796","WaldTest","sp|Q01780|EXOSX_HUMAN","sp|Q01780|EXOSX_HUMAN","BAPvsDMSO",0.501734458538759,10,0.123083177197876,0.916572362853098,0.289676524699064,0.42489869458957,0.679908025992604,-0.52235634199247,0.768522696388221,24.2233360084849,1
"1797","WaldTest","sp|Q01844|EWS_HUMAN","sp|Q01844|EWS_HUMAN","BAPvsDMSO",0.45590355231404,10,-0.0972763166307641,0.929159291200244,0.263216038653018,-0.369568348222875,0.719410043924811,-0.683758198819474,0.489205565557945,26.8617333041962,1
"1798","WaldTest","sp|Q01995|TAGL_HUMAN","sp|Q01995|TAGL_HUMAN","BAPvsDMSO",0.292746506409996,10,0.00595983431383775,0.996062331363312,0.169017274280134,0.0352616875359128,0.972565017323064,-0.370634121166548,0.382553789794224,28.0873177758206,1
"1799","WaldTest","sp|Q02218|ODO1_HUMAN","sp|Q02218|ODO1_HUMAN","BAPvsDMSO",0.227905086156754,10,0.115672044118079,0.799443728451712,0.131581062842287,0.879093401584115,0.399981616847901,-0.177508834186468,0.408852922422626,27.1389667299729,1
"1800","WaldTest","sp|Q02252|MMSA_HUMAN","sp|Q02252|MMSA_HUMAN","BAPvsDMSO",0.303363627462061,10,0.21956846217619,0.696547735474204,0.175147071977562,1.25362336747667,0.23849443919629,-0.170683533708652,0.609820458061032,28.0058463145981,1
"1801","WaldTest","sp|Q02318|CP27A_HUMAN","sp|Q02318|CP27A_HUMAN","BAPvsDMSO",0.230278641846662,10,0.0397385232477262,0.945301210709821,0.132951435858792,0.298895028782785,0.771139314591793,-0.256495736416609,0.335972782912062,27.3773085021221,1
"1802","WaldTest","sp|Q02338|BDH_HUMAN","sp|Q02338|BDH_HUMAN","BAPvsDMSO",0.360335385134234,10,0.374010120761005,0.555243482428745,0.208039731605798,1.79778217302114,0.102421530616511,-0.0895312879866691,0.83755152950868,27.2947272788408,1
"1803","WaldTest","sp|Q02543|RL18A_HUMAN","sp|Q02543|RL18A_HUMAN","BAPvsDMSO",0.165254167918155,10,0.15320296472996,0.597229010352043,0.0954095383322543,1.60574055181408,0.139411579814822,-0.0593827344782091,0.36578866393813,29.9569906694398,1
"1804","WaldTest","sp|Q02750|MP2K1_HUMAN","sp|Q02750|MP2K1_HUMAN","BAPvsDMSO",1.05701159968993,10,0.654406311567742,0.744265188748007,0.610265931617541,1.07232974620295,0.308767972721838,-0.705350920712899,2.01416354384838,24.7052656537209,1
"1805","WaldTest","sp|Q02790|FKBP4_HUMAN","sp|Q02790|FKBP4_HUMAN","BAPvsDMSO",0.104224696371599,10,0.0845385015476949,0.647392574202891,0.0601741565063498,1.40489715944376,0.19034579229605,-0.0495378744496057,0.218614877544995,29.7221958598855,1
"1806","WaldTest","sp|Q02809|PLOD1_HUMAN","sp|Q02809|PLOD1_HUMAN","BAPvsDMSO",0.246870143977757,10,-0.0526956267897051,0.929159291200244,0.14253054408044,-0.369714625939864,0.719304395542923,-0.370273469650075,0.264882216070665,27.4271117131785,1
"1807","WaldTest","sp|Q02818|NUCB1_HUMAN","sp|Q02818|NUCB1_HUMAN","BAPvsDMSO",0.844932865944007,10,-0.122770882399078,0.955900581078499,0.487822217599935,-0.251671362987741,0.806391627451961,-1.20970651829559,0.964164753497438,27.7008791561629,1
"1808","WaldTest","sp|Q02878|RL6_HUMAN","sp|Q02878|RL6_HUMAN","BAPvsDMSO",0.149541553508644,10,0.0785263709549839,0.790711504153941,0.0863378561732505,0.909524216091357,0.384470977388474,-0.113846360781838,0.270899102691806,31.2875388842944,1
"1809","WaldTest","sp|Q02880|TOP2B_HUMAN","sp|Q02880|TOP2B_HUMAN","BAPvsDMSO",0.610327768232159,9,-0.28529754711468,0.825611577689989,0.369571816720726,-0.771967813038814,0.459922708591359,-1.12132707947782,0.550731985248455,20.8425246550407,1
"1810","WaldTest","sp|Q02952|AKA12_HUMAN","sp|Q02952|AKA12_HUMAN","BAPvsDMSO",0.436727016560242,10,0.598754958100753,0.450140930700066,0.252144460573438,2.37465045529471,0.0389666805893878,0.0369420891839551,1.16056782701755,23.2415564613672,1
"1811","WaldTest","sp|Q02978|M2OM_HUMAN","sp|Q02978|M2OM_HUMAN","BAPvsDMSO",0.373584355862571,10,0.134256404267631,0.853675192358766,0.215689028422288,0.622453563121328,0.547573844319978,-0.346328699907241,0.614841508442503,26.753945155049,1
"1812","WaldTest","sp|Q03154|ACY1_HUMAN","sp|Q03154|ACY1_HUMAN","BAPvsDMSO",0.242898292668992,10,0.0406897670406869,0.947971158863067,0.140237394658143,0.290149194085333,0.777629695529172,-0.271778620498453,0.353158154579827,29.1924412373251,1
"1813","WaldTest","sp|Q03167|TGBR3_HUMAN","sp|Q03167|TGBR3_HUMAN","BAPvsDMSO",0.461947707847064,7,0.841758155657801,0.42280758991394,0.309883943038874,2.71636583490937,0.0299223524652643,0.108999068768882,1.57451724254672,21.8398635462544,1
"1814","WaldTest","sp|Q03252|LMNB2_HUMAN","sp|Q03252|LMNB2_HUMAN","BAPvsDMSO",0.0986509262629446,10,-0.0644131003475476,0.729668256024181,0.056956138833717,-1.13092463194531,0.284480015625314,-0.191319286142077,0.0624930854469814,30.6553441040295,1
"1815","WaldTest","sp|Q03426|KIME_HUMAN","sp|Q03426|KIME_HUMAN","BAPvsDMSO",0.171053856482106,10,-0.132394761493862,0.668575159855231,0.0987579900858677,-1.34059797469296,0.209709894790975,-0.352441276148259,0.0876517531605356,26.0613611741529,1
"1816","WaldTest","sp|Q03701|CEBPZ_HUMAN","sp|Q03701|CEBPZ_HUMAN","BAPvsDMSO",0.29120962331203,10,0.202418914840999,0.705091003600088,0.16812995440981,1.20394319710342,0.256335410724317,-0.17219796876218,0.577035798444177,26.4534292367347,1
"1817","WaldTest","sp|Q04206|TF65_HUMAN","sp|Q04206|TF65_HUMAN","BAPvsDMSO",0.312214585526097,10,0.161288860251658,0.796355382934798,0.18025717499842,0.894770819819363,0.39193711824985,-0.240349154711609,0.562926875214926,25.9962790312545,1
"1818","WaldTest","sp|Q04323|UBXN1_HUMAN","sp|Q04323|UBXN1_HUMAN","BAPvsDMSO",0.600884750257998,10,0.241349418137197,0.842055468945526,0.346920972313396,0.695689904613695,0.502469879009845,-0.531638678843135,1.01433751511753,24.9679853275679,1
"1819","WaldTest","sp|Q04446|GLGB_HUMAN","sp|Q04446|GLGB_HUMAN","BAPvsDMSO",0.21630912083961,10,0.246004914590843,0.528407305706832,0.12488612914492,1.96983376997276,0.0771657489798789,-0.0322587218311286,0.524268551012815,26.9679883837432,1
"1820","WaldTest","sp|Q04637|IF4G1_HUMAN","sp|Q04637|IF4G1_HUMAN","BAPvsDMSO",0.113622377627649,10,0.0612201832383311,0.783722927533844,0.0655999103092888,0.933235776538288,0.372683239628277,-0.0849455256086101,0.207385892085272,29.774983671531,1
"1821","WaldTest","sp|Q04724|TLE1_HUMAN","sp|Q04724|TLE1_HUMAN","BAPvsDMSO",0.607877042054283,10,0.836078060756908,0.449306594762416,0.350957973864234,2.38227401290031,0.0384627724571481,0.0540949637756262,1.61806115773819,23.525362481378,1
"1822","WaldTest","sp|Q04760|LGUL_HUMAN","sp|Q04760|LGUL_HUMAN","BAPvsDMSO",0.16995741430393,10,0.118122604912847,0.705091003600088,0.0981249588991466,1.20379775174483,0.25638917768018,-0.100513428359898,0.336758638185592,28.6583278666732,1
"1823","WaldTest","sp|Q04828|AK1C1_HUMAN","sp|Q04828|AK1C1_HUMAN","BAPvsDMSO",0.106767499260734,10,0.417217816394809,0.0275868752705662,0.0616422444388878,6.7683748408681,4.92901703870605e-05,0.279870336636889,0.55456529615273,33.8567913324924,1
"1824","WaldTest","sp|Q04837|SSBP_HUMAN","sp|Q04837|SSBP_HUMAN","BAPvsDMSO",0.426217274325136,10,0.131266792820893,0.878278315021108,0.246076658064886,0.533438619709637,0.605382581551283,-0.417026169580421,0.679559755222207,26.1883295946067,1
"1825","WaldTest","sp|Q04917|1433F_HUMAN","sp|Q04917|1433F_HUMAN","BAPvsDMSO",0.180156318002639,10,-0.146543018130602,0.645625420097633,0.104013298695035,-1.40888732468973,0.189195760853057,-0.378299090076264,0.0852130538150596,28.3885574653864,1
"1826","WaldTest","sp|Q05048|CSTF1_HUMAN","sp|Q05048|CSTF1_HUMAN","BAPvsDMSO",0.311924676511495,10,0.310277159189106,0.571222089673919,0.180089795950799,1.72290249734014,0.115630443225388,-0.0909879120151483,0.711542230393361,26.1166009512951,1
"1827","WaldTest","sp|Q05086|UBE3A_HUMAN","sp|Q05086|UBE3A_HUMAN","BAPvsDMSO",0.726391807911073,10,0.545029603532325,0.679532499963219,0.419382505834597,1.29960023594137,0.222897652200921,-0.389412851561101,1.47947205862575,23.5982303711835,1
"1828","WaldTest","sp|Q05209|PTN12_HUMAN","sp|Q05209|PTN12_HUMAN","BAPvsDMSO",1.25970400968448,9,1.09527825926758,0.64376012505072,0.762788658195848,1.43588692293634,0.184865485366439,-0.630269567571393,2.82082608610655,21.7000206621053,1
"1829","WaldTest","sp|Q05397|FAK1_HUMAN","sp|Q05397|FAK1_HUMAN","BAPvsDMSO",0.67186543466898,10,0.128039561623928,0.937766431867617,0.387901689565341,0.330082505614765,0.748148415987847,-0.736259263647726,0.992338386895582,22.5162072298256,1
"1830","WaldTest","sp|Q05513|KPCZ_HUMAN","sp|Q05513|KPCZ_HUMAN","BAPvsDMSO",0.71584556632631,9,0.387217861533835,0.798875998121608,0.433466016473394,0.893306157387315,0.394952005391257,-0.593350392461059,1.36778611552873,21.9722989752953,1
"1831","WaldTest","sp|Q05519|SRS11_HUMAN","sp|Q05519|SRS11_HUMAN","BAPvsDMSO",0.296415294418733,10,0.118607580877577,0.843110672486488,0.171135450024578,0.693062605442313,0.504047966633688,-0.26270596427434,0.499921126029494,27.0412319270678,1
"1832","WaldTest","sp|Q05655|KPCD_HUMAN","sp|Q05655|KPCD_HUMAN","BAPvsDMSO",0.877226696872307,9,-0.0163881504969575,0.996622910695217,0.531187143881843,-0.0308519336089258,0.976060965109474,-1.21801695281559,1.18524065182167,22.1038104131701,1
"1833","WaldTest","sp|Q05682|CALD1_HUMAN","sp|Q05682|CALD1_HUMAN","BAPvsDMSO",0.469877431182098,10,-0.109179015254886,0.922130292933579,0.271283861379114,-0.40245304199025,0.695818936168102,-0.713637126710549,0.495279096200777,28.4043836454851,1
"1834","WaldTest","sp|Q06033|ITIH3_HUMAN","sp|Q06033|ITIH3_HUMAN","BAPvsDMSO",0.749441910268632,9,-0.563334267325503,0.70190195234464,0.453809613000065,-1.24134494111173,0.24585657474395,-1.58992293392028,0.463254399269275,22.7817386628545,1
"1835","WaldTest","sp|Q06124|PTN11_HUMAN","sp|Q06124|PTN11_HUMAN","BAPvsDMSO",0.194868868183002,10,0.272554898322938,0.445860593065471,0.112507593502134,2.42254669075086,0.0359049225178217,0.0218723580973544,0.523237438548521,26.3452562831833,1
"1836","WaldTest","sp|Q06203|PUR1_HUMAN","sp|Q06203|PUR1_HUMAN","BAPvsDMSO",0.416756119880655,10,0.156889599170867,0.849243071770331,0.24061425799952,0.652037832151992,0.529078035850119,-0.379232377419713,0.693011575761447,26.0232281277636,1
"1837","WaldTest","sp|Q06210|GFPT1_HUMAN","sp|Q06210|GFPT1_HUMAN","BAPvsDMSO",0.11115460084263,10,0.0258663485533209,0.922130292933579,0.064175138718158,0.403058708870421,0.695387517478222,-0.117124771356216,0.168857468462857,30.2219948825783,1
"1838","WaldTest","sp|Q06265|EXOS9_HUMAN","sp|Q06265|EXOS9_HUMAN","BAPvsDMSO",0.394565835438359,10,0.151163682874965,0.849243071770331,0.227802691303366,0.663572857766021,0.521966977862247,-0.3564123442051,0.658739709955031,24.3181022676403,1
"1839","WaldTest","sp|Q06278|AOXA_HUMAN","sp|Q06278|AOXA_HUMAN","BAPvsDMSO",1.27002181922658,10,0.776613105709488,0.748820870669741,0.733247439207164,1.05914192697245,0.314447448981218,-0.857164001707437,2.41039021312641,24.0132537464176,1
"1840","WaldTest","sp|Q06323|PSME1_HUMAN","sp|Q06323|PSME1_HUMAN","BAPvsDMSO",0.0865599314373638,10,-0.0812859629602848,0.594489501634827,0.0499753997163976,-1.62651951603328,0.134898763570248,-0.192638092711934,0.0300661667913644,30.6507861405461,1
"1841","WaldTest","sp|Q06481|APLP2_HUMAN","sp|Q06481|APLP2_HUMAN","BAPvsDMSO",0.908412665050109,10,0.00897065488658114,0.996775805672643,0.524472296701946,0.0171041539143089,0.986689974497362,-1.1596264461855,1.17756775595866,23.7680330433211,1
"1842","WaldTest","sp|Q06520|ST2A1_HUMAN","sp|Q06520|ST2A1_HUMAN","BAPvsDMSO",0.123281916160766,10,0.185131011765498,0.409650706891519,0.071176847481631,2.6010004420788,0.0264460599766988,0.0265391125297741,0.343722911001221,29.5827694541278,1
"1843","WaldTest","sp|Q06546|GABPA_HUMAN","sp|Q06546|GABPA_HUMAN","BAPvsDMSO",0.503010080903236,10,0.331941469242666,0.728374217463837,0.290413005614579,1.14299794714842,0.279665589226173,-0.315139031689285,0.979021970174616,23.2884956713492,1
"1844","WaldTest","sp|Q06587|RING1_HUMAN","sp|Q06587|RING1_HUMAN","BAPvsDMSO",0.898277467010039,10,0.247296340577836,0.899450320400543,0.518620737385221,0.476834655368108,0.643728684399326,-0.908262673835945,1.40285535499162,24.3705073024038,1
"1845","WaldTest","sp|Q06787|FMR1_HUMAN","sp|Q06787|FMR1_HUMAN","BAPvsDMSO",0.48809166609939,10,-0.17122987746913,0.853675192358766,0.281799854811696,-0.60762940273177,0.556979298605013,-0.799119082459161,0.4566593275209,23.919971683892,1
"1846","WaldTest","sp|Q06830|PRDX1_HUMAN","sp|Q06830|PRDX1_HUMAN","BAPvsDMSO",0.1111639509318,10,0.181998380051359,0.363063189164548,0.0641805369946573,2.83572541729449,0.0176774918183323,0.0389952320322206,0.325001528070497,33.5196699347061,1
"1847","WaldTest","sp|Q07020|RL18_HUMAN","sp|Q07020|RL18_HUMAN","BAPvsDMSO",0.123951611931683,10,0.380825330186805,0.071432958182194,0.0715634965152449,5.32150256388994,0.000337023617574943,0.221371923217203,0.540278737156406,29.7373170180211,1
"1848","WaldTest","sp|Q07021|C1QBP_HUMAN","sp|Q07021|C1QBP_HUMAN","BAPvsDMSO",0.21540251553981,10,-0.13070780323266,0.749843278792389,0.124362700331032,-1.05102094828062,0.317984120906264,-0.407805167578159,0.146389561112838,30.3006803440891,1
"1849","WaldTest","sp|Q07065|CKAP4_HUMAN","sp|Q07065|CKAP4_HUMAN","BAPvsDMSO",0.429832334098621,10,0.548296422845582,0.471018910578837,0.248163813798244,2.20941326800911,0.0516119360962562,-0.00464701233537312,1.10123985802654,28.2208870017725,1
"1850","WaldTest","sp|Q07157|ZO1_HUMAN","sp|Q07157|ZO1_HUMAN","BAPvsDMSO",0.733115774474842,10,0.389159643128283,0.78969326101574,0.423264589740211,0.919424049545793,0.37951771837569,-0.553932633941912,1.33225192019848,26.8217929179861,1
"1851","WaldTest","sp|Q07666|KHDR1_HUMAN","sp|Q07666|KHDR1_HUMAN","BAPvsDMSO",0.174242687696304,10,0.0153407112637118,0.973205749999785,0.100599062645785,0.15249358055877,0.881830591187316,-0.208807968690763,0.239489391218187,29.2364888580191,1
"1852","WaldTest","sp|Q07812|BAX_HUMAN","sp|Q07812|BAX_HUMAN","BAPvsDMSO",0.326835710564856,10,0.0663532538972905,0.930881673485634,0.188698685475402,0.351636015535148,0.732407912951402,-0.354093618529191,0.486800126323772,26.9175602531003,1
"1853","WaldTest","sp|Q07817|B2CL1_HUMAN","sp|Q07817|B2CL1_HUMAN","BAPvsDMSO",0.454878571153524,10,-0.104392326690257,0.923138313249227,0.262624265504079,-0.397496882056528,0.699353491861692,-0.689555656134255,0.48077100275374,24.5348085054244,1
"1854","WaldTest","sp|Q07866|KLC1_HUMAN","sp|Q07866|KLC1_HUMAN","BAPvsDMSO",0.263629439603383,10,0.199094901606045,0.677494310565557,0.152206527921323,1.30805757364729,0.220122292604434,-0.140042376781389,0.538232179993479,27.190076730449,1
"1855","WaldTest","sp|Q07954|LRP1_HUMAN","sp|Q07954|LRP1_HUMAN","BAPvsDMSO",1.23762265517903,10,0.688672341127812,0.778538654418005,0.714541773122794,0.963795773783913,0.35787583138085,-0.903425944934246,2.28077062718987,23.6719351266146,1
"1856","WaldTest","sp|Q07955|SRSF1_HUMAN","sp|Q07955|SRSF1_HUMAN","BAPvsDMSO",0.213825987461693,10,-0.0656248070877689,0.879028011731086,0.123452491420746,-0.531579446737197,0.606623175904638,-0.340694099596836,0.209444485421298,30.8173682365377,1
"1857","WaldTest","sp|Q07960|RHG01_HUMAN","sp|Q07960|RHG01_HUMAN","BAPvsDMSO",0.182081309635444,10,0.196079558940219,0.542742066981961,0.105124693132423,1.86520933472045,0.0917270668518411,-0.0381528541312681,0.430311972011706,27.9162434899289,1
"1858","WaldTest","sp|Q08170|SRSF4_HUMAN","sp|Q08170|SRSF4_HUMAN","BAPvsDMSO",1.66286222486994,10,-0.182802336755738,0.96438219218132,0.960053953153921,-0.190408399606298,0.852798990884223,-2.321935849781,1.95633117626952,24.6401819080944,1
"1859","WaldTest","sp|Q08209|PP2BA_HUMAN","sp|Q08209|PP2BA_HUMAN","BAPvsDMSO",0.134286414791911,10,-0.00217535393560132,0.996775805672643,0.0775302977286196,-0.0280581140448569,0.978167856190992,-0.174923622510802,0.170572914639599,25.3757419707992,1
"1860","WaldTest","sp|Q08211|DHX9_HUMAN","sp|Q08211|DHX9_HUMAN","BAPvsDMSO",0.0903528657792947,10,0.147791929356757,0.363063189164548,0.0521652513797299,2.8331489918629,0.017755764031638,0.0315605060339499,0.264023352679564,30.2898334681437,1
"1861","WaldTest","sp|Q08257|QOR_HUMAN","sp|Q08257|QOR_HUMAN","BAPvsDMSO",0.0821357504534337,10,0.0861295375415504,0.546546973652181,0.0474210976343819,1.81627043316483,0.0993802530477153,-0.0195312525014503,0.191790327584551,30.5449422576706,1
"1862","WaldTest","sp|Q08378|GOGA3_HUMAN","sp|Q08378|GOGA3_HUMAN","BAPvsDMSO",0.674591887481141,10,-0.0626042013069456,0.972995574707564,0.389475807830375,-0.160739640430276,0.87549927582651,-0.930410380642543,0.805201978028652,24.3273214610621,1
"1863","WaldTest","sp|Q08379|GOGA2_HUMAN","sp|Q08379|GOGA2_HUMAN","BAPvsDMSO",0.586986317066893,10,-0.124229983791888,0.929159291200244,0.338896708169198,-0.36657182202509,0.721575631702995,-0.879338906073931,0.630878938490155,25.4999625962308,1
"1864","WaldTest","sp|Q08380|LG3BP_HUMAN","sp|Q08380|LG3BP_HUMAN","BAPvsDMSO",0.213129274856086,10,0.0167593864340536,0.976263529136773,0.123050244210351,0.136199538177298,0.894366405812155,-0.257413643437429,0.290932416305536,29.2208873735699,1
"1865","WaldTest","sp|Q08426|ECHP_HUMAN","sp|Q08426|ECHP_HUMAN","BAPvsDMSO",0.482974683284951,10,0.3250521154845,0.716989177416149,0.278845563406341,1.16570660660226,0.270783825485632,-0.296254518045169,0.94635874901417,26.4441744794105,1
"1866","WaldTest","sp|Q08495|DEMA_HUMAN","sp|Q08495|DEMA_HUMAN","BAPvsDMSO",0.777086220914191,9,-0.49267171131416,0.753919721836559,0.470549074383026,-1.04701451588262,0.322396154445732,-1.55712767037779,0.571784247749468,23.4340932214497,1
"1867","WaldTest","sp|Q08623|HDHD1_HUMAN","sp|Q08623|HDHD1_HUMAN","BAPvsDMSO",0.133693078472693,10,0.0746874889862667,0.777660087156839,0.077187734844999,0.967608249370796,0.356058923325852,-0.0972975019186903,0.246672479891224,25.6115078553277,1
"1868","WaldTest","sp|Q08752|PPID_HUMAN","sp|Q08752|PPID_HUMAN","BAPvsDMSO",0.234353877574307,10,0.250594296421456,0.543627526345866,0.135304274303159,1.85207967532483,0.0937249857967756,-0.0508824139932194,0.552071006836132,26.5591432120687,1
"1869","WaldTest","sp|Q08830|FGL1_HUMAN","sp|Q08830|FGL1_HUMAN","BAPvsDMSO",0.471536281069393,10,-0.696631477502626,0.416207364220281,0.272241598808089,-2.55887226842838,0.0284281026542449,-1.30322356093379,-0.0900393940714617,24.7712860395571,1
"1870","WaldTest","sp|Q08945|SSRP1_HUMAN","sp|Q08945|SSRP1_HUMAN","BAPvsDMSO",0.0799586478198399,10,0.154183834182643,0.295093927915447,0.046164146842823,3.33990433544887,0.00749171284081005,0.0513237050333495,0.257043963331937,29.7997237405884,1
"1871","WaldTest","sp|Q08AH3|ACS2A_HUMAN","sp|Q08AH3|ACS2A_HUMAN","BAPvsDMSO",0.464867044105951,10,-0.165675685907327,0.853675192358766,0.268391113051957,-0.617291996085035,0.550838372541924,-0.763688352426232,0.432336980611578,24.6220225097536,1
"1872","WaldTest","sp|Q08AM6|VAC14_HUMAN","sp|Q08AM6|VAC14_HUMAN","BAPvsDMSO",0.632812699190149,10,-0.4082621974144,0.730938801966902,0.365354582224046,-1.11744102107372,0.289933121139664,-1.22232293681901,0.405798541990211,23.8958665362826,1
