"","logFC","se","df","t","pval","adjPval"
"sp|P0C960|EMTA_ECOLI",0.0892663496020214,0.152890740235076,9.13493600301558,0.583857135263852,0.573448887165206,0.868594109277609
"sp|P0CB39|EPTC_ECOLI",-0.106670247758685,0.135392282313156,8.38689004740456,-0.787860622010654,0.452468650444286,0.841471753194724
"sp|P0CG19|RNPH_ECOLI",0.0314310771856041,0.205817646488542,9.52404593575629,0.152713228053329,0.881811092509362,0.964685026488691
"sp|P0CK95|ACFD_ECOLI",0.129400226811976,0.150730579047352,8.54371236569929,0.858486895159639,0.414058769451092,0.831018760087592
"sp|P0DMC5|RCSC_ECOLI",0.00012960978231095,0.144942908439217,9.34467067449257,0.000894212650391952,0.999305321410762,0.999506042926865
"sp|P0DMC7|RCSB_ECOLI",0.0237438733237831,0.117685404415974,9.52404593575629,0.201757163019617,0.844350447861829,0.956164721739558
"sp|P0DTT0|BIPA_ECOLI",0.0965740429342307,0.109430288294833,9.28894560329748,0.882516572322607,0.399759385339225,0.831018760087592
"sp|P10100|RLPA_ECOLI",0.115054462136669,0.126786786695688,8.69942696144073,0.90746413830032,0.388606946945439,0.828531948376617
"sp|P10121|FTSY_ECOLI",0.184818498540529,0.201126144050707,8.93615456272463,0.918918320702922,0.382272263039642,0.828098155198621
"sp|P10346|GLNQ_ECOLI",0.25923878106961,0.135650058134887,9.40001960694615,1.91108492420865,0.0869226539250079,0.828098155198621
"sp|P10371|HIS4_ECOLI",-0.0439069242971668,0.11611558496385,9.52404593575629,-0.378131189803988,0.713623991208792,0.913271929529914
"sp|P10378|ENTE_ECOLI",0.130557767968081,0.544519351574132,8.24378043283381,0.239766993754503,0.816365376503979,0.949358168487189
"sp|P10384|FADL_ECOLI",0.245808129242334,0.189564170742034,8.39268685056791,1.29670141926155,0.229247885625447,0.828098155198621
"sp|P10408|SECA_ECOLI",0.186425662373136,0.156301473759371,9.30937490255875,1.1927313152539,0.262487478110051,0.828098155198621
"sp|P10441|LPXB_ECOLI",0.133634652495311,0.236634056394137,9.52404593575629,0.564731275504695,0.585310653182065,0.87178312076061
"sp|P10443|DPO3A_ECOLI",-0.153697617445826,0.327985723397744,9.46540386051263,-0.468610693946088,0.649953003877243,0.907878076681254
"sp|P10907|UGPC_ECOLI",0.219902514023949,0.196536172919195,8.22933113011699,1.11889079123547,0.294780704277134,0.828098155198621
"sp|P10908|UGPQ_ECOLI",-0.147863581490477,0.163073581064835,9.52404593575629,-0.906729223243644,0.386915562020864,0.828531948376617
"sp|P11289|YFIL_ECOLI",0.139140590689592,0.165505929839462,8.73314580912765,0.84069852255177,0.422936511986817,0.83210299800197
"sp|P11291|YZCX_ECOLI",-0.0534627563002992,0.245838258645464,8.52404593575629,-0.217471261775412,0.832957008432534,0.955249480791128
"sp|P11349|NARH_ECOLI",-0.296053386875932,0.125357115936468,9.32694647998928,-2.3616799466412,0.041552962369968,0.828098155198621
"sp|P11446|ARGC_ECOLI",-0.233758869232024,0.213933946590854,9.26936724179735,-1.09266842853643,0.302122704900474,0.828098155198621
"sp|P11447|ARLY_ECOLI",-0.109273697626787,0.149515652158015,9.52404593575629,-0.730851225604801,0.482462010881049,0.849752964718363
"sp|P11454|ENTF_ECOLI",-0.0059484652033131,0.260473422688927,8.83300153186535,-0.0228371291854107,0.982287755365734,0.995781223110268
"sp|P11557|DAMX_ECOLI",0.019021532116448,0.179309054109813,9.33756934847501,0.106082385024455,0.917761166199516,0.974623360758843
"sp|P11875|SYR_ECOLI",0.12374982944424,0.120549173110497,9.27829245057217,1.02655062868668,0.33065001729421,0.828098155198621
"sp|P11880|MURF_ECOLI",0.228886051463811,0.147932309148672,9.52404593575629,1.54723503459802,0.15436126071743,0.828098155198621
"sp|P12008|AROC_ECOLI",0.284368725717769,0.192171516263801,9.52404593575629,1.47976521831365,0.171236028351005,0.828098155198621
"sp|P12281|MOEA_ECOLI",0.20893789025104,0.220242800332661,8.94031709043336,0.948670694049726,0.367724760567236,0.828098155198621
"sp|P12282|MOEB_ECOLI",0.113394833782358,0.139309914679406,9.52404593575629,0.813975330064005,0.435537364056446,0.837350742148669
"sp|P12295|UNG_ECOLI",0.122385815961724,0.186132712534182,9.52404593575629,0.657519112548518,0.526417761741858,0.855816909267319
"sp|P12758|UDP_ECOLI",0.202270393513538,0.152178013220928,8.97358003967287,1.32916962991156,0.216593020412274,0.828098155198621
"sp|P12994|YBHB_ECOLI",0.344593591814099,0.180800465487836,8.27830968212201,1.90593310080434,0.0918806513580008,0.828098155198621
"sp|P13001|BIOH_ECOLI",-0.0554077712662262,0.465269229586042,9.4765140855698,-0.119087547043512,0.907692470485123,0.972261526949946
"sp|P13009|METH_ECOLI",0.0229365635837666,0.156914859592202,9.52404593575629,0.146172030127518,0.886832954391928,0.965337981749319
"sp|P13016|AMPD_ECOLI",0.261240244187378,0.358205102053523,8.83120129091102,0.729303526638054,0.484707985199711,0.849752964718363
"sp|P13024|FDHE_ECOLI",0.0705023219032812,0.231730638374414,9.32378032564004,0.304242556779947,0.76762426755733,0.940628809897887
"sp|P13029|KATG_ECOLI",0.0706302403275448,0.124250584813946,9.52404593575629,0.568449962898019,0.582882975424336,0.871218159377931
"sp|P13033|GLPB_ECOLI",0.227983105555878,0.164574270522523,8.32912129938382,1.38529008715659,0.201932717169016,0.828098155198621
"sp|P13035|GLPD_ECOLI",0.127729041508542,0.133928820536799,8.96384843245075,0.953708402691759,0.365239969828503,0.828098155198621
"sp|P13036|FECA_ECOLI",0.0105991393689598,0.122976537294103,9.29520471754444,0.0861883055270255,0.933144835192583,0.97758764989065
"sp|P13445|RPOS_ECOLI",0.0415859689868332,0.155202844765283,8.47298602524507,0.267945919739581,0.79514910553168,0.944797954044664
"sp|P13458|SBCC_ECOLI",-0.0304613995122969,0.173333689977429,9.48105889917635,-0.175738481747336,0.864195854109094,0.961265656348607
"sp|P13482|TREA_ECOLI",0.280746134747816,0.183937632189143,9.10126193917925,1.52631156227522,0.160903326610893,0.828098155198621
"sp|P13518|CSRD_ECOLI",-0.115253209495204,0.158767826649307,9.52404593575629,-0.725922952575144,0.485341870772291,0.849752964718363
"sp|P13656|CHIA_ECOLI",-0.619103058941835,0.549047820516347,9.4846139522343,-1.12759405612357,0.287208137222239,0.828098155198621
"sp|P13669|MNGR_ECOLI",0.0189586333626767,0.162558981569597,8.21390552704505,0.116626181953286,0.909957564419731,0.972261526949946
"sp|P13857|RIML_ECOLI",-0.282739096830005,0.109786420844456,9.29897689438515,-2.5753558104475,0.0291824930589435,0.828098155198621
"sp|P14081|SELB_ECOLI",0.148131540440623,0.124196597540638,9.52404593575629,1.19271818531223,0.261846860286792,0.828098155198621
"sp|P14175|PROV_ECOLI",-0.20735160811263,0.130788889606945,9.34215942427598,-1.58539160884213,0.146103276973407,0.828098155198621
"sp|P14176|PROW_ECOLI",-0.251129866529791,0.347770299700742,9.08949059472205,-0.722114184983276,0.48838464978319,0.849752964718363
"sp|P14375|ZRAR_ECOLI",-0.194857662284161,0.190704770317402,8.44846308613928,-1.02177655000369,0.33525177192035,0.828098155198621
"sp|P14407|FUMB_ECOLI",0.222933311728322,0.289949524215984,9.24159720068189,0.768869382804225,0.461167593180498,0.842663782685059
"sp|P14900|MURD_ECOLI",0.109836399606563,0.207949969298702,9.52404593575629,0.528186659401678,0.60945503702555,0.888290983696687
"sp|P15034|AMPP_ECOLI",0.0903002442197876,0.116833048074473,9.52404593575629,0.772899840482015,0.458333550676275,0.841471753194724
"sp|P15038|HELD_ECOLI",0.102503578575597,0.103008703782987,9.4148880175004,0.995096286150204,0.344575587569784,0.828098155198621
"sp|P15042|DNLJ_ECOLI",0.0754764867676918,0.106956812898719,9.27925868263305,0.705672548780629,0.497723911088177,0.849752964718363
"sp|P15067|GLGX_ECOLI",0.190583492331269,0.12191073088003,9.52404593575629,1.5633036645381,0.150565062006772,0.828098155198621
"sp|P15078|CSTA_ECOLI",0.08890386315781,0.112567246289212,9.28574970640624,0.789784471847117,0.449350664358621,0.841471753194724
"sp|P15082|SRLR_ECOLI",-0.143856932999331,0.149962417436942,7.87876291240971,-0.95928656964884,0.36592309832589,0.828098155198621
"sp|P15254|PUR4_ECOLI",0.0722549340085758,0.106269357607711,9.20566395319703,0.679922563146587,0.513287138026982,0.849752964718363
"sp|P15288|PEPD_ECOLI",0.193200530247769,0.146976436835042,9.43251944154853,1.31450002740648,0.2197414347609,0.828098155198621
"sp|P15373|PRLF_ECOLI",-0.129187754791682,0.15253732143333,9.1110043937101,-0.846925549614734,0.418726560055087,0.831018760087592
"sp|P15639|PUR9_ECOLI",0.114165503804461,0.174916210074833,9.52404593575629,0.652686813621325,0.529396218821955,0.856674064887861
"sp|P15640|PUR2_ECOLI",0.0707058326231801,0.101599750558968,9.4849424161004,0.69592525802652,0.503170331557722,0.849752964718363
"sp|P15723|DGTP_ECOLI",0.0153512763738594,0.149238920510439,9.27187009365402,0.102863759141072,0.920261635766109,0.974623360758843
"sp|P15770|AROE_ECOLI",0.18059009193631,0.189691941844897,8.97643977991322,0.952017730326,0.366017223592032,0.828098155198621
"sp|P15877|DHG_ECOLI",0.073683666783915,0.115869015415799,9.30681224214933,0.635922092886519,0.540148372511774,0.859678256651354
"sp|P15977|MALQ_ECOLI",0.0892478424217715,0.11573961553372,9.26850459511834,0.771108855081428,0.459848085399287,0.842059481055838
"sp|P16095|SDHL_ECOLI",0.0896854698628126,0.110091101738159,9.05651700245148,0.814647763959354,0.436171202679956,0.837350742148669
"sp|P16384|MIAA_ECOLI",-0.0288075036863013,0.147671646494462,9.41989645860562,-0.195078096372289,0.849474811843384,0.957065599781403
"sp|P16456|SELD_ECOLI",0.215034887381666,0.152445436087962,9.43832417408496,1.4105695316296,0.190468567115424,0.828098155198621
"sp|P16525|TUS_ECOLI",0.0544620628817703,0.142161748428762,8.95683688564823,0.383099275886168,0.710579890089044,0.913271929529914
"sp|P16528|ICLR_ECOLI",-0.0148963700364176,0.156765345165678,9.52404593575629,-0.0950233613218173,0.926265681532929,0.976596169711937
"sp|P16659|SYP_ECOLI",0.194215184441977,0.168019390489323,9.16871627576335,1.15590934996469,0.276949727609048,0.828098155198621
"sp|P16676|CYSA_ECOLI",-0.351694207395489,0.151389154338335,9.33293561652937,-2.32311362681569,0.0442848162036602,0.828098155198621
"sp|P16681|YJDN_ECOLI",0.214483335880297,0.250085769710755,8.55497529362679,0.857639105689077,0.414471655157225,0.831018760087592
"sp|P16700|CYSP_ECOLI",0.323236968740074,0.148657212908766,9.41472949529822,2.17437796939226,0.0564042359954384,0.828098155198621
"sp|P16703|CYSM_ECOLI",0.274425745358893,0.200828330649104,9.29715939596474,1.36646928484598,0.203925765816477,0.828098155198621
"sp|P16926|MREC_ECOLI",0.163566309449623,0.15956169834941,9.52404593575629,1.02509757129461,0.330648256741222,0.828098155198621
"sp|P17109|MEND_ECOLI",-0.109051300065943,0.210086931648665,9.52404593575629,-0.519077027829189,0.61555319437042,0.891708908283177
"sp|P17115|GUTQ_ECOLI",0.0164502026564665,0.114867109338469,9.23750815666412,0.143210730653926,0.889199156236817,0.965925123492998
"sp|P17117|NFSA_ECOLI",0.10249259796697,0.145302559316324,9.28417046338226,0.705373659274942,0.497892432581247,0.849752964718363
"sp|P17169|GLMS_ECOLI",0.0493005154499481,0.167274943169113,8.3753543365248,0.294727438048542,0.775375987585843,0.942130840052998
"sp|P17315|CIRA_ECOLI",0.377321309492928,0.436393295497286,9.00195673279534,0.864635899281992,0.409687198133035,0.831018760087592
"sp|P17443|MURG_ECOLI",0.0357661727301864,0.154652562647473,9.30073114733454,0.231267895713534,0.822114509950218,0.951336498797247
"sp|P17444|BETA_ECOLI",-0.96074332322656,0.409285202009236,8.52404593575629,-2.3473688237692,0.0449966164600606,0.828098155198621
"sp|P17445|BETB_ECOLI",0.309986777909954,0.184639669634256,8.33261569993526,1.6788742014324,0.130182822257301,0.828098155198621
"sp|P17446|BETI_ECOLI",0.0410931494102342,0.231210934937603,9.52404593575629,0.177730129508468,0.862657884636,0.961265656348607
"sp|P17846|CYSI_ECOLI",0.0136595424995408,0.102506042881006,9.52404593575629,0.133255973166357,0.896764309820905,0.967531035488677
"sp|P17854|CYSH_ECOLI",0.221961945925681,0.142601005367176,8.56274904780303,1.55652441127019,0.155722455920494,0.828098155198621
"sp|P17888|PRIA_ECOLI",0.0265949849946337,0.201705278967153,9.01909728947202,0.131850713728542,0.897996890148593,0.967531035488677
"sp|P17952|MURC_ECOLI",0.156057678436833,0.102632660283052,9.47935716119697,1.52054597441438,0.161002839976964,0.828098155198621
"sp|P17993|UBIG_ECOLI",-0.0898191558575036,0.202445613405623,9.5135170010835,-0.443670546111269,0.667200408394405,0.908376194106959
"sp|P18196|MINC_ECOLI",0.0339877949088372,0.126904694744668,8.62718792218989,0.267821414938357,0.795129515330507,0.944797954044664
"sp|P18335|ARGD_ECOLI",0.191692535836826,0.175955513191577,9.24707614781875,1.0894375081508,0.303536471609851,0.828098155198621
"sp|P18390|YJJA_ECOLI",0.269332814307293,0.132106093798839,8.93655844500601,2.03876147240727,0.0721307223413595,0.828098155198621
"sp|P18392|RSTB_ECOLI",0.227589079076537,0.176585542398888,9.46417239962032,1.28883189407679,0.228067649871306,0.828098155198621
"sp|P18843|NADE_ECOLI",0.171654260784057,0.14562724834111,9.52404593575629,1.17872350634534,0.267117556650797,0.828098155198621
"sp|P18956|GGT_ECOLI",-0.184253306608924,0.134668736135512,9.52404593575629,-1.36819659778731,0.202659136743093,0.828098155198621
"sp|P19318|NARY_ECOLI",0.121665431224681,0.193548167998572,8.77990757182626,0.628605439580181,0.545610680784966,0.859678256651354
"sp|P19319|NARZ_ECOLI",0.0963749105897792,0.132035750798893,9.44735568614947,0.729915269210459,0.483147412072293,0.849752964718363
"sp|P19323|FHLA_ECOLI",1.05473177768033,0.195549512072168,6.52404593575629,5.39368145951232,0.001278282035591,0.0659406464701213
"sp|P19624|PDXA_ECOLI",0.302915707569848,0.199413280827161,9.52404593575629,1.51903477197387,0.161228054734287,0.828098155198621
"sp|P19636|EUTC_ECOLI",0.325672179690961,0.218210785885315,9.36294827103227,1.49246600423374,0.168484200042463,0.828098155198621
"sp|P19926|AGP_ECOLI",0.178686932039309,0.210510967180517,8.96597611541468,0.848824811517215,0.418064471982151,0.831018760087592
"sp|P19934|TOLA_ECOLI",-0.1850744500226,0.170196664783595,9.36922331163833,-1.08741525727265,0.304035013785462,0.828098155198621
"sp|P20083|PARE_ECOLI",0.0222761863393193,0.114979550513817,9.36797801104763,0.193740419403036,0.850515168534595,0.957065599781403
"sp|P20099|BISC_ECOLI",-0.033177380244943,0.138319262798194,9.43959578012753,-0.239860881078786,0.815565985792436,0.949358168487189
"sp|P20605|FIC_ECOLI",-0.163004690606982,0.247545026707625,9.3465495335291,-0.658485014928239,0.526113286161663,0.855816909267319
"sp|P20966|PTFBC_ECOLI",0.0545454086759516,0.121777290833974,9.52404593575629,0.447911168842772,0.66423301980134,0.908376194106959
"sp|P21151|FADA_ECOLI",-0.0450145489326772,0.115418588614709,9.490646195451,-0.39001125791743,0.70513727946105,0.911035642064827
"sp|P21156|CYSD_ECOLI",0.211871014493378,0.140939392152665,9.121376831576,1.50327748159918,0.166574936911913,0.828098155198621
"sp|P21165|PEPQ_ECOLI",0.133000817715157,0.150043041169789,8.96140763880281,0.886417768383231,0.398555358988596,0.831018760087592
"sp|P21169|DCOR_ECOLI",0.0807941673218097,0.141429023268763,9.36193853168328,0.571270065043677,0.581269940392115,0.870531264812787
"sp|P21170|SPEA_ECOLI",0.0425891945036502,0.126056117912933,9.52404593575629,0.337859004455989,0.742797766788555,0.927400989821602
"sp|P21177|FADB_ECOLI",0.0790176950759519,0.12735397946569,9.29707073995219,0.620457212310666,0.549862008714426,0.859678256651354
"sp|P21179|CATE_ECOLI",0.0620007603897893,0.112121260573071,9.38532174932404,0.55297951586428,0.593202867329712,0.876134123185991
"sp|P21338|RNI_ECOLI",0.0964501866979013,0.143157195548324,9.45354374490256,0.673736212339698,0.516612113997344,0.851611276100039
"sp|P21362|YCIF_ECOLI",0.0868470665872939,0.166313719220198,9.21911079545803,0.52218822953691,0.613853569563095,0.889856271162403
"sp|P21363|YCIE_ECOLI",-0.0250056960645825,0.18657459648709,9.34863238521025,-0.134025191721708,0.896223751055618,0.967531035488677
"sp|P21365|YCIC_ECOLI",0.378153141354882,0.364023205685515,8.70607852203201,1.03881602999116,0.326879275194367,0.828098155198621
"sp|P21367|YCAC_ECOLI",0.332263571167884,0.226197215615879,9.17070418066,1.46891096896667,0.175305030786446,0.828098155198621
"sp|P21369|PNCA_ECOLI",0.141771158921331,0.257911963957668,9.08510364558768,0.549688183308162,0.595785327798201,0.878721037861364
"sp|P21499|RNR_ECOLI",0.0907654727914234,0.104180622625455,9.52404593575629,0.871231813594926,0.405053469636277,0.831018760087592
"sp|P21507|SRMB_ECOLI",0.036124602463875,0.176070621292147,9.52404593575629,0.205171096681342,0.841756842302322,0.95555575993526
"sp|P21513|RNE_ECOLI",0.0603071992056594,0.102553337654266,9.52404593575629,0.588056913456788,0.57017401357014,0.868594109277609
"sp|P21517|MALZ_ECOLI",0.434537986628515,0.239318209028554,9.42869108921442,1.81573307101203,0.101283661053374,0.828098155198621
"sp|P21599|KPYK2_ECOLI",0.189414183552856,0.125482221332285,9.13999007119618,1.50949020141487,0.164940806198065,0.828098155198621
"sp|P21645|LPXD_ECOLI",0.384793531059608,0.308127340499418,9.10376275194649,1.24881333294192,0.242890227267627,0.828098155198621
"sp|P21829|YBHA_ECOLI",0.139458031202904,0.147782312707543,9.52404593575629,0.943672004097588,0.368659410681241,0.828098155198621
"sp|P21865|KDPD_ECOLI",0.142867938437627,0.208195906724924,9.44100040965947,0.686218767146029,0.50907589620801,0.849752964718363
"sp|P21866|KDPE_ECOLI",-0.488651237251861,0.189979320038004,8.60195642865102,-2.57212857248942,0.0311607176061126,0.828098155198621
"sp|P21888|SYC_ECOLI",0.110409937988059,0.146198400473632,9.52404593575629,0.755206196718765,0.468389568909835,0.84742851860077
"sp|P21889|SYD_ECOLI",0.247495805349313,0.200597668118193,8.93219519706175,1.2337920359248,0.24875781650023,0.828098155198621
"sp|P22106|ASNB_ECOLI",0.18479053739502,0.155043501592841,9.0096725933109,1.19186251275656,0.263762360694968,0.828098155198621
"sp|P22186|MRAZ_ECOLI",0.106454375224566,0.167127246760319,9.26803006406301,0.636966008165233,0.539560153949298,0.859678256651354
"sp|P22188|MURE_ECOLI",-0.201290329037325,0.137913072782465,8.83509970322043,-1.45954495086066,0.179036192254618,0.828098155198621
"sp|P22255|CYSQ_ECOLI",0.308451621838149,0.183769376200513,9.07952397175608,1.67847128947966,0.127268037323919,0.828098155198621
"sp|P22256|GABT_ECOLI",0.206908760016751,0.152591248633638,9.25448420569664,1.35596740880943,0.20726935473033,0.828098155198621
"sp|P22259|PCKA_ECOLI",0.15776942844865,0.162969138683768,8.81808213320557,0.968093896322246,0.358797815269111,0.828098155198621
"sp|P22333|ADD_ECOLI",0.235875332629861,0.12768046968877,9.23452387801715,1.84738772660238,0.0969167704857774,0.828098155198621
"sp|P22523|MUKB_ECOLI",0.00606925084518515,0.109605577673162,9.52404593575629,0.0553735582990433,0.956985185034573,0.988775606423118
"sp|P22524|MUKE_ECOLI",-0.0224144643580865,0.144815309309213,8.80367587520714,-0.154779660140949,0.880485307709586,0.964261105017933
"sp|P22525|YCBB_ECOLI",-0.0857827761709476,0.181904744701024,9.2690902231641,-0.471580751298924,0.648129306564985,0.907810253897313
"sp|P22564|RIHC_ECOLI",0.151639609393117,0.229438870572466,9.52404593575629,0.660915079536287,0.524330581584857,0.855816909267319
"sp|P22634|MURI_ECOLI",0.139549612914083,0.156272514703407,9.49731358056574,0.892988848224124,0.393927445052472,0.830558712563212
"sp|P22939|ISPA_ECOLI",-0.0336655962744561,0.13615123184039,9.36397008809478,-0.247266189364502,0.810038715738966,0.948820226269457
"sp|P23003|TRMA_ECOLI",-0.0851164945255514,0.135597796768177,9.52404593575629,-0.627712961082029,0.544947065800304,0.859678256651354
"sp|P23173|TNAB_ECOLI",0.335004256795162,0.253009695063957,9.0346978953382,1.32407675804865,0.217996350802575,0.828098155198621
"sp|P23200|MGLC_ECOLI",0.213952322558474,0.149562673568964,9.52404593575629,1.43051951033637,0.184546711433189,0.828098155198621
"sp|P23256|MALY_ECOLI",-0.153360110567347,0.100692894598999,9.52404593575629,-1.52304798842153,0.160234722887048,0.828098155198621
"sp|P23305|YIGA_ECOLI",-0.372312031148602,0.382377755839783,9.32284115059706,-0.973675966926805,0.354802447750462,0.828098155198621
"sp|P23331|KITH_ECOLI",-0.0869973117473559,0.102262535311607,9.44227165228159,-0.850725160316668,0.415973723171061,0.831018760087592
"sp|P23367|MUTL_ECOLI",0.339267310055013,0.148476683406008,9.52404593575629,2.28498712573805,0.0466408531938488,0.828098155198621
"sp|P23481|HYFA_ECOLI",0.149013810512232,0.143765309746964,6.71221230863304,1.03650742153657,0.335856462964621,0.828098155198621
"sp|P23522|GARL_ECOLI",-0.290043693810558,0.144976388479838,9.18228095866684,-2.00062711488289,0.0758468565294479,0.828098155198621
"sp|P23524|GLXK1_ECOLI",-0.214069893620151,0.202491114143975,9.45088008357125,-1.05718166708265,0.316701827444044,0.828098155198621
"sp|P23538|PPSA_ECOLI",0.0870897242599681,0.139595708957977,8.53798678135805,0.62387106960562,0.549014772523158,0.859678256651354
"sp|P23721|SERC_ECOLI",0.215678723794093,0.177680555979404,9.52404593575629,1.21385664630121,0.254044541275956,0.828098155198621
"sp|P23827|ECOT_ECOLI",0.220079652570121,0.193516752416738,9.52404593575629,1.13726408603726,0.283230328818197,0.828098155198621
"sp|P23830|PSS_ECOLI",0.180403638348998,0.124091385065374,9.47184072908231,1.45379663748581,0.178320124848172,0.828098155198621
"sp|P23836|PHOP_ECOLI",0.0821379344534383,0.139914492960918,8.43386221564819,0.587058086086775,0.572541611660415,0.868594109277609
"sp|P23837|PHOQ_ECOLI",0.102478529621829,0.147779036660736,9.52404593575629,0.693457826884433,0.504581899183576,0.849752964718363
"sp|P23839|YICC_ECOLI",0.131269455384599,0.168398666097564,9.52404593575629,0.779516004649032,0.454609739873899,0.841471753194724
"sp|P23842|PDEA_ECOLI",-0.594436720072574,0.4184815214604,8.71768163509255,-1.42046109466944,0.190235498647693,0.828098155198621
"sp|P23843|OPPA_ECOLI",0.137516544224839,0.145666436002324,8.74266512089413,0.944050997600057,0.370499471312491,0.828098155198621
"sp|P23845|CYSN_ECOLI",-0.0441500721240681,0.171916824157671,9.52404593575629,-0.256810654456812,0.802787156244137,0.948235112391781
"sp|P23847|DPPA_ECOLI",0.18764771046326,0.141546204169899,8.45850369983859,1.32569934717589,0.219623836031881,0.828098155198621
"sp|P23857|PSPE_ECOLI",0.0354670643712224,0.212267822551521,9.01074149423493,0.167086390885335,0.8709916409084,0.962329960968544
"sp|P23865|PRC_ECOLI",0.147004582429636,0.14080068128636,9.29967461472766,1.0440615846926,0.322836172434025,0.828098155198621
"sp|P23869|PPIB_ECOLI",0.0158446316719874,0.104445074401393,8.88135776020016,0.151703005266624,0.882811216630499,0.964685026488691
"sp|P23871|HEMH_ECOLI",0.183934476318285,0.17991203353229,9.52404593575629,1.02235783069659,0.331877673160936,0.828098155198621
"sp|P23872|AES_ECOLI",0.0511762037320827,0.191309020338219,9.3228034614861,0.267505440368715,0.794904252224991,0.944797954044664
"sp|P23873|HIPB_ECOLI",0.545923622349909,0.384158073769031,8.35446136747075,1.42109110708978,0.191522410602738,0.828098155198621
"sp|P23874|HIPA_ECOLI",-0.397674834109589,0.215272991516321,9.19506641690812,-1.84730481658885,0.0970679413116713,0.828098155198621
"sp|P23882|FMT_ECOLI",0.141461936095305,0.166185069690976,9.0119501040836,0.851231319145312,0.416685322133038,0.831018760087592
"sp|P23886|CYDC_ECOLI",0.00168665634437844,0.117259224233803,9.16312423925664,0.0143839971260206,0.988831952284675,0.996874142670571
"sp|P23893|GSA_ECOLI",0.17002676253613,0.131924871383515,8.42209605440979,1.28881507143448,0.231735138530243,0.828098155198621
"sp|P23894|HTPX_ECOLI",-0.0825356241125461,0.118110175341427,9.52404593575629,-0.698801977678522,0.501382833343222,0.849752964718363
"sp|P23908|ARGE_ECOLI",0.171613199564213,0.203326916969479,9.52404593575629,0.84402597610809,0.419349551337177,0.831018760087592
"sp|P23909|MUTS_ECOLI",0.0885897931503973,0.182339757529096,9.52404593575629,0.485850120406468,0.638056474221978,0.905103447053844
"sp|P23917|MAK_ECOLI",0.0218866179811169,0.172496702706874,9.41658394621613,0.12688137012282,0.90170250952236,0.969547944910926
"sp|P23930|LNT_ECOLI",-0.0936976557496076,0.311904895623441,9.52404593575629,-0.300404569034812,0.770323079964835,0.941753360766258
"sp|P24171|DCP_ECOLI",0.159314863336081,0.171741885669765,9.11271681787514,0.927641283981363,0.377508987666115,0.828098155198621
"sp|P24173|RFAC_ECOLI",0.361111889783465,0.197732907839555,9.18915724766315,1.8262609584262,0.100410500359836,0.828098155198621
"sp|P24177|ACRD_ECOLI",-0.51006493309184,0.510815596173169,8.7213850200687,-0.998530461702906,0.344918360041162,0.828098155198621
"sp|P24178|YFFB_ECOLI",0.241866124911892,0.202450893082213,8.47147473928514,1.1946903331944,0.26458248293332,0.828098155198621
"sp|P24182|ACCC_ECOLI",0.0682168213523848,0.117183404701795,9.52404593575629,0.582137219224694,0.573994849402567,0.868594109277609
"sp|P24186|FOLD_ECOLI",0.0925194100639548,0.178568757313681,9.41064283036523,0.518116446884556,0.616337693073153,0.891865089659052
"sp|P24193|HYPE_ECOLI",-0.308133116868048,0.240433035132674,9.39137207882263,-1.28157562332488,0.23072747460131,0.828098155198621
"sp|P24205|LPXM_ECOLI",0.0134056935769058,0.149214214438407,9.39115557950507,0.0898419338087889,0.930299876153154,0.977191165920591
"sp|P24215|UXUA_ECOLI",0.237497269274717,0.185902790908487,8.84435496372092,1.27753471647248,0.233926938823711,0.828098155198621
"sp|P24228|DACB_ECOLI",-0.0918008127945686,0.131924385060328,8.78578370156169,-0.695859319356227,0.504506021462802,0.849752964718363
"sp|P24230|RECG_ECOLI",0.194037806261763,0.152548529701938,9.52404593575629,1.27197428019064,0.233561485180846,0.828098155198621
"sp|P24232|HMP_ECOLI",-0.19437756518338,0.13581916659195,9.16711483113276,-1.43114974168086,0.185581446605933,0.828098155198621
"sp|P24242|ASCG_ECOLI",-0.030057637836533,0.280533302561787,8.25139757224807,-0.107144633318224,0.917233712546932,0.974623360758843
"sp|P24251|CRL_ECOLI",0.021685686595132,0.124564268561633,8.37078702704908,0.17409235285159,0.865929909044942,0.961265656348607
"sp|P24252|YBGA_ECOLI",-0.11197854340488,0.191503274354805,9.52404593575629,-0.584734353927617,0.572316804534453,0.868594109277609
"sp|P24255|RP54_ECOLI",0.13170634140792,0.15767868677921,9.10563664675711,0.835283094362286,0.424931847813437,0.833361084060981
"sp|P24554|RADA_ECOLI",0.159096680461144,0.11428622976051,8.57497989973851,1.39208967514753,0.198938345339076,0.828098155198621
"sp|P24555|PTRB_ECOLI",0.066927378317642,0.179580528723736,8.94656198150548,0.37268727736403,0.718057162616525,0.914359096729757
"sp|P25397|TEHB_ECOLI",-0.072734500749888,0.13764268031589,9.10791430221913,-0.528429848815513,0.609833810083966,0.888290983696687
"sp|P25437|FRMA_ECOLI",0.217349311623008,0.127213801010788,8.81432490750603,1.70853562975119,0.122421335011229,0.828098155198621
"sp|P25516|ACNA_ECOLI",0.158310267164056,0.148870985176711,8.59820170222877,1.06340578707221,0.316549820589169,0.828098155198621
"sp|P25519|HFLX_ECOLI",0.204420837643344,0.156147011151736,9.52404593575629,1.30915626329022,0.221184709366586,0.828098155198621
