"","logFC","se","df","t","pval","adjPval"
"sp|P0AFD6|NUOI_ECOLI",0.995001559789858,0.602813465387173,6.88413137375151,1.65059610795322,0.143526929334471,0.999197125387016
"sp|P0AFE4|NUOK_ECOLI",-1.14691508499156,0.860872833727158,6.80213450244099,-1.33227004042627,0.225670858471253,0.999197125387016
"sp|P0AFE8|NUOM_ECOLI",-0.162719088652466,0.419003352686405,8.81683193725286,-0.388347939483553,0.706969002467555,0.999197125387016
"sp|P0AFF2|NUPC_ECOLI",-0.0253802366425965,0.381118476607886,9.26055974986841,-0.0665940860923123,0.948320488152802,0.999197125387016
"sp|P0AFF6|NUSA_ECOLI",0.0856690022681291,0.263168077547906,9.13993759750422,0.325529612354045,0.752109097938669,0.999197125387016
"sp|P0AFG0|NUSG_ECOLI",-0.121242146672848,0.705621039003144,9.20400421014395,-0.171823315875233,0.86729509170427,0.999197125387016
"sp|P0AFG3|ODO1_ECOLI",-0.228306045369182,0.296484605515337,8.80351427108852,-0.770043506887483,0.461436439843928,0.999197125387016
"sp|P0AFG6|ODO2_ECOLI",-0.237461719166346,0.303210962183846,9.00316791744707,-0.783156774596976,0.453642375634692,0.999197125387016
"sp|P0AFG8|ODP1_ECOLI",0.162331407444216,0.25893775989417,9.03388883622215,0.626912843884036,0.546231234508059,0.999197125387016
"sp|P0AFH2|OPPB_ECOLI",0.315550464471655,0.545389695015138,9.26055974986841,0.578577973430351,0.576672926576304,0.999197125387016
"sp|P0AFH6|OPPC_ECOLI",-0.817670045035738,0.475950957139819,8.96493708030588,-1.71797121692841,0.120057980013904,0.999197125387016
"sp|P0AFH8|OSMY_ECOLI",-0.0712341755849034,0.277704413475061,9.26055974986841,-0.256510779549784,0.803164418833041,0.999197125387016
"sp|P0AFI2|PARC_ECOLI",0.373461404502288,0.400746512428435,8.9646144291038,0.931914297242899,0.375796910256528,0.999197125387016
"sp|P0AFI7|PDXH_ECOLI",0.302058019985643,0.332968869775011,9.13427549352871,0.907165946743747,0.387624734616338,0.999197125387016
"sp|P0AFJ1|YJDM_ECOLI",-0.190564094894891,0.43639318896113,9.1174288332219,-0.436679810123857,0.672502532933936,0.999197125387016
"sp|P0AFJ5|PHOB_ECOLI",0.168257333592426,0.411966316370629,7.89888664626271,0.408424977737869,0.693809354808057,0.999197125387016
"sp|P0AFJ7|PITA_ECOLI",-0.986238479635662,0.838832601946495,8.78464758448979,-1.17572740657327,0.270583214032919,0.999197125387016
"sp|P0AFK0|PMBA_ECOLI",0.0247700558246106,0.280126487958563,9.22152915796403,0.088424539946664,0.931429881193799,0.999197125387016
"sp|P0AFK9|POTD_ECOLI",-0.0580547060017499,0.663560549435486,9.26055974986841,-0.0874896888477457,0.932145019573817,0.999197125387016
"sp|P0AFL3|PPIA_ECOLI",-0.0979207932646363,0.332916634629893,9.26055974986841,-0.294130070651159,0.775144927360352,0.999197125387016
"sp|P0AFL6|PPX_ECOLI",-0.413501335135745,0.458346826188632,8.56998129141111,-0.902158172609598,0.391622778760954,0.999197125387016
"sp|P0AFM2|PROX_ECOLI",0.171610901653417,0.323587686741388,9.25501506365369,0.530338170100299,0.608365179650198,0.999197125387016
"sp|P0AFM4|PSIF_ECOLI",-0.458827279623033,0.282991929787561,9.09617679764757,-1.62134404315865,0.13903716040251,0.999197125387016
"sp|P0AFM6|PSPA_ECOLI",-0.039240032699821,0.476903623750229,9.26055974986841,-0.0822808440649895,0.936174473284467,0.999197125387016
"sp|P0AFP6|GCH1L_ECOLI",0.168696439698612,0.32403224585717,7.97004123875677,0.520616209823054,0.616783864845056,0.999197125387016
"sp|P0AFR0|RSSA_ECOLI",0.109010257125105,0.55637395177194,7.26055974986841,0.195929835999562,0.850036420183717,0.999197125387016
"sp|P0AFR4|YCIO_ECOLI",0.179724337829052,0.424226525198122,8.78649482670868,0.423651816078962,0.682001642995063,0.999197125387016
"sp|P0AFT2|TCYL_ECOLI",-0.164560537341876,0.639004307488265,8.8310550188885,-0.257526491470322,0.802672584075036,0.999197125387016
"sp|P0AFT5|BTSR_ECOLI",0.373283590142929,0.558947911815536,8.68895477175371,0.66783251578927,0.521581614327852,0.999197125387016
"sp|P0AFU8|RISA_ECOLI",0.234477170892502,0.382743883272813,9.14379401777964,0.612621601911717,0.555054562208164,0.999197125387016
"sp|P0AFW2|RMF_ECOLI",0.0653853345239383,0.842295200160809,8.26055974986841,0.0776275758326239,0.93997179225501,0.999197125387016
"sp|P0AFW4|RNK_ECOLI",-0.0912846302820539,0.44478795652327,8.25573535363174,-0.205231794034149,0.842361281075212,0.999197125387016
"sp|P0AFX0|HPF_ECOLI",0.550593857269689,0.307394030639839,8.97670192699604,1.79116639358165,0.10696042679447,0.999197125387016
"sp|P0AFX4|RSD_ECOLI",0.488165535268276,0.725777942131555,8.26055974986841,0.672610046310544,0.51956373737753,0.999197125387016
"sp|P0AFX9|RSEB_ECOLI",0.577803511861497,0.48352462855495,9.12993936534637,1.19498258772941,0.262211278535889,0.999197125387016
"sp|P0AFY8|SEQA_ECOLI",0.411494786467155,0.281523041466251,8.94680058784719,1.46167356079977,0.178045827426417,0.999197125387016
"sp|P0AFZ1|SSEB_ECOLI",-0.141377308103647,0.601199111905714,8.26055974986841,-0.23515887715719,0.819810496631156,0.999197125387016
"sp|P0AFZ3|SSPB_ECOLI",-0.727020226950294,0.578042100332805,8.69331446658787,-1.25772885146552,0.241223065621915,0.999197125387016
"sp|P0AG00|WZZE_ECOLI",0.776254368001417,0.594919420547497,8.83655557634486,1.3048058967163,0.224913309683064,0.999197125387016
"sp|P0AG07|RPE_ECOLI",0.489539172209086,0.403392755012942,9.26055974986841,1.21355469607623,0.254961190047632,0.999197125387016
"sp|P0AG14|SOHB_ECOLI",0.0662642211369871,0.308777995082358,9.26055974986841,0.214601500729717,0.834729429554815,0.999197125387016
"sp|P0AG16|PUR1_ECOLI",0.1983135846128,0.454756399842269,8.97130392764053,0.436087506809327,0.673078670280525,0.999197125387016
"sp|P0AG18|PURE_ECOLI",0.463913707751441,0.515993475446986,7.26055974986841,0.89906894142328,0.397451928312838,0.999197125387016
"sp|P0AG20|RELA_ECOLI",0.496132380343921,0.817824803938492,8.80805442989565,0.606648732044614,0.559393370392341,0.999197125387016
"sp|P0AG24|SPOT_ECOLI",0.650535768670934,0.305990570824546,9.2596286403763,2.12599939572631,0.0615816866874791,0.999197125387016
"sp|P0AG27|YIBN_ECOLI",0.0881496265249663,0.360335786519039,9.20231002854641,0.244631895645227,0.812109198296294,0.999197125387016
"sp|P0AG30|RHO_ECOLI",-0.187550855437605,0.300842047502,8.25523157239659,-0.623419688154986,0.549841814024465,0.999197125387016
"sp|P0AG40|RIBF_ECOLI",0.624992380855311,0.506927441499163,9.0169796890841,1.23290303442045,0.248787151547971,0.999197125387016
"sp|P0AG44|RL17_ECOLI",0.975730664642593,0.428006602061695,7.67855749786277,2.27970937817904,0.0534270055606394,0.999197125387016
"sp|P0AG48|RL21_ECOLI",0.0310355573568861,0.479833611247036,8.60480558092549,0.0646798319864005,0.949906512508095,0.999197125387016
"sp|P0AG51|RL30_ECOLI",-0.401938787850106,1.53831781426052,8.99940340141132,-0.261284621502821,0.799754298493506,0.999197125387016
"sp|P0AG55|RL6_ECOLI",0.217475542763637,0.289088592801591,9.26055974986841,0.752279917571483,0.470571260554953,0.999197125387016
"sp|P0AG59|RS14_ECOLI",0.0360861614436619,0.295664684272073,9.26055974986841,0.122050969775122,0.905466294090483,0.999197125387016
"sp|P0AG63|RS17_ECOLI",1.28771540962353,2.07780645013791,6.8398364254969,0.619747527272361,0.555498165273671,0.999197125387016
"sp|P0AG67|RS1_ECOLI",-0.246313642876926,0.272374647492527,8.8582783602342,-0.904319271798906,0.389757368626887,0.999197125387016
"sp|P0AG71|RMUC_ECOLI",-0.0847819626011925,0.306300451261977,8.91151831296643,-0.276793462927938,0.788251539442607,0.999197125387016
"sp|P0AG78|SUBI_ECOLI",-0.059928007285573,0.398177656476695,9.26055974986841,-0.150505700937241,0.883593055089898,0.999197125387016
"sp|P0AG80|UGPB_ECOLI",-0.0153265062174011,0.352376919654277,8.00248359478791,-0.0434946370279818,0.966372936115673,0.999197125387016
"sp|P0AG82|PSTS_ECOLI",-0.366321830691122,0.373041014203749,9.06040859451032,-0.981988083731304,0.351598873954373,0.999197125387016
"sp|P0AG84|YGHA_ECOLI",-0.161577924616773,0.400262363401395,8.19556358177472,-0.403680034374699,0.696776253703038,0.999197125387016
"sp|P0AG86|SECB_ECOLI",-0.160938468199031,0.60675569337565,8.67816205198492,-0.265244265453299,0.797013971948274,0.999197125387016
"sp|P0AG90|SECD_ECOLI",0.191883514014502,0.302408622032454,8.9591066206058,0.634517338576111,0.541604869980961,0.999197125387016
"sp|P0AG93|SECF_ECOLI",1.95328744677428,1.95127550065758,6.70095611926065,1.00103109279854,0.351579428272519,0.999197125387016
"sp|P0AG99|SECG_ECOLI",0.469123504593944,0.261708513372943,9.26055974986841,1.79254200999349,0.105701808908843,0.999197125387016
"sp|P0AGA2|SECY_ECOLI",0.551607236449793,0.417213868292467,8.20287397716062,1.32212104719184,0.221804307835526,0.999197125387016
"sp|P0AGA6|UHPA_ECOLI",-0.605086146768144,0.391032734118412,7.09135666094391,-1.5474053550333,0.165142167719147,0.999197125387016
"sp|P0AGB0|SERB_ECOLI",0.623915567648172,0.593492821212752,8.97509333112982,1.05126051292963,0.320619193504932,0.999197125387016
"sp|P0AGB6|RPOE_ECOLI",-0.659649713464765,0.967190400710482,7.49433358191827,-0.682026737424397,0.515741719566034,0.999197125387016
"sp|P0AGC3|SLT_ECOLI",0.00107270218040998,0.29063904245278,9.26055974986841,0.00369083992073867,0.997133431319967,0.999197125387016
"sp|P0AGD1|SODC_ECOLI",-0.307010388300384,0.3520961551011,9.26055974986841,-0.871950414261778,0.405274584202981,0.999197125387016
"sp|P0AGD3|SODF_ECOLI",0.225326373137418,0.426932830075979,9.26055974986841,0.527779447407027,0.610063604252634,0.999197125387016
"sp|P0AGD7|SRP54_ECOLI",0.581403356160513,0.36139837597769,9.10817363235735,1.60876029004736,0.141729018547088,0.999197125387016
"sp|P0AGE6|CHRR_ECOLI",-0.771209215308653,0.484750855734929,7.23701788805287,-1.59093935819758,0.154248829769697,0.999197125387016
"sp|P0AGE9|SUCD_ECOLI",-0.191470729321023,0.549862076062137,9.22110116496082,-0.348215921149263,0.735495867370052,0.999197125387016
"sp|P0AGG0|THIL_ECOLI",-0.239791444932267,0.458219647638514,8.07339831031696,-0.523311137285489,0.614813559715414,0.999197125387016
"sp|P0AGG2|TESB_ECOLI",0.378146501547998,0.541143132183368,8.96938416680223,0.698792018337696,0.502397379409996,0.999197125387016
"sp|P0AGG8|TLDD_ECOLI",0.234431176417388,0.318041791165171,9.26055974986841,0.737108087457724,0.479314861137772,0.999197125387016
"sp|P0AGI1|RBSC_ECOLI",1.1493630423679,1.06372393887345,8.26055974986841,1.08050876770259,0.310449621443068,0.999197125387016
"sp|P0AGI8|TRKA_ECOLI",0.64495345309638,0.530988351779152,9.1452261250123,1.21462825113841,0.254937806147839,0.999197125387016
"sp|P0AGJ2|TRMH_ECOLI",1.28603736937336,1.12715230203652,8.26055974986841,1.14096148945424,0.285882240115363,0.999197125387016
"sp|P0AGJ5|YFIF_ECOLI",0.359711349273219,0.450433944545491,8.87073823411565,0.798588458150471,0.445382240528973,0.999197125387016
"sp|P0AGJ9|SYY_ECOLI",-0.328570757525696,0.4703013628057,8.1365147087566,-0.698638752746803,0.50425377587146,0.999197125387016
"sp|P0AGK4|YHBY_ECOLI",-0.412060300724482,1.620663332093,8.9882439267709,-0.254254102357168,0.805020391610549,0.999197125387016
"sp|P0AGK8|ISCR_ECOLI",-0.340340083968645,0.421032015220722,8.66147652649382,-0.808347279221093,0.440526710544979,0.999197125387016
"sp|P0AGL7|RSME_ECOLI",0.304714721320379,0.542592345123005,8.53158341699176,0.561590527509747,0.58884017292741,0.999197125387016
"sp|P0C018|RL18_ECOLI",0.436842907955141,0.510523989880717,8.62391157146782,0.855675573751605,0.415317448801817,0.999197125387016
"sp|P0C054|IBPA_ECOLI",0.399277334882843,0.572706719259775,8.1140508180336,0.697175921733396,0.505174047274149,0.999197125387016
"sp|P0C093|SLMA_ECOLI",0.0457978373499785,0.582033249459463,9.26055974986841,0.0786859468810608,0.938956533453141,0.999197125387016
"sp|P0C0K3|SRKA_ECOLI",0.088157227686113,0.413679517332787,9.26055974986841,0.213105130886126,0.835862615012604,0.999197125387016
"sp|P0C0L2|OSMC_ECOLI",0.436635792417991,0.409596954413168,8.76768769567726,1.06601327894042,0.314891047260609,0.999197125387016
"sp|P0C0L7|PROP_ECOLI",0.216132984842989,0.343578268040671,8.47109850733805,0.629064771982041,0.545893373986527,0.999197125387016
"sp|P0C0R7|RLME_ECOLI",0.0596456627431504,0.504115023698362,9.26055974986841,0.118317566307723,0.908342833750896,0.999197125387016
"sp|P0C0S1|MSCS_ECOLI",0.509649998444894,0.313590365736953,9.0419391298938,1.62520936268942,0.138406848042819,0.999197125387016
"sp|P0C0V0|DEGP_ECOLI",0.289307179369175,0.311942704214395,9.11746807341563,0.927436915371283,0.377597419228878,0.999197125387016
"sp|P0C8J6|GATY_ECOLI",0.121366923608909,0.297708490839487,9.23692381959265,0.407670346474416,0.692802824361387,0.999197125387016
"sp|P0C8J8|GATZ_ECOLI",0.103069340822537,0.363249755949145,9.26055974986841,0.283742353943843,0.782849711630288,0.999197125387016
"sp|P0C8K0|KBAZ_ECOLI",-2.75154271349513,0.739377930782464,6.19264874987417,-3.72142932449072,0.00928782309152698,0.461013793794362
"sp|P0CB39|EPTC_ECOLI",0.175069222299842,0.482919663100324,8.98604032615406,0.362522455962769,0.72534150345255,0.999197125387016
"sp|P0CG19|RNPH_ECOLI",-0.228009416382136,0.340789180874806,9.06344387727282,-0.669062954982419,0.520131925666822,0.999197125387016
"sp|P0DMC5|RCSC_ECOLI",0.348036831959192,0.392050102207095,8.26055974986841,0.887735598077581,0.399792125657131,0.999197125387016
"sp|P0DMC7|RCSB_ECOLI",0.506029501079155,0.651899022004915,9.26055974986841,0.776239086113156,0.456974650084647,0.999197125387016
"sp|P0DTT0|BIPA_ECOLI",-0.0390096953532243,0.321950177027501,8.9569215140434,-0.121166870331903,0.90623353162939,0.999197125387016
"sp|P10100|RLPA_ECOLI",-0.67757817614463,0.317845781635735,9.14993443483083,-2.13178281825103,0.0613496652688772,0.999197125387016
"sp|P10121|FTSY_ECOLI",0.160505459836603,0.50387619115717,8.88523845287275,0.31854146445776,0.757434361849521,0.999197125387016
"sp|P10346|GLNQ_ECOLI",-0.082789234160654,1.05073948386151,8.72426696018515,-0.0787913992309495,0.938976069927918,0.999197125387016
"sp|P10371|HIS4_ECOLI",0.624900389911932,0.590060334161929,9.26055974986841,1.05904490394103,0.316420125502031,0.999197125387016
"sp|P10384|FADL_ECOLI",0.291915427481575,0.294521243382602,8.62202001612133,0.991152366901966,0.34860936013728,0.999197125387016
"sp|P10408|SECA_ECOLI",-0.00720324012041847,0.27164505675214,9.26055974986841,-0.0265171036297965,0.979407554157398,0.999197125387016
"sp|P10441|LPXB_ECOLI",0.130676445970918,0.932803164473169,9.08095192028977,0.140090054309284,0.891646897093438,0.999197125387016
"sp|P11289|YFIL_ECOLI",0.725876911249695,1.5190721037807,7.26055974986841,0.477842302181124,0.646814627541841,0.999197125387016
"sp|P11349|NARH_ECOLI",0.156536180353314,0.798646845966848,6.83724163183165,0.19600175114172,0.8503065539204,0.999197125387016
"sp|P11446|ARGC_ECOLI",-0.957110312452857,0.584012085034833,8.26055974986841,-1.63885360761973,0.138683705180111,0.999197125387016
"sp|P11447|ARLY_ECOLI",-0.367585527077143,0.597441981434051,8.35074261941299,-0.615265646707352,0.554772571285985,0.999197125387016
"sp|P11557|DAMX_ECOLI",0.810169228258034,0.407491069315571,8.50622460764537,1.98818891814932,0.0798708879947417,0.999197125387016
"sp|P11875|SYR_ECOLI",0.0848362046808128,0.348869917416088,9.09559717960734,0.243174319268207,0.813265923269745,0.999197125387016
"sp|P11880|MURF_ECOLI",0.358328090815043,0.30086519379454,9.1341390723378,1.19099217259323,0.263685298056743,0.999197125387016
"sp|P12008|AROC_ECOLI",0.121710223096191,0.329270579604846,8.70228366057208,0.36963588803547,0.720488177302794,0.999197125387016
"sp|P12281|MOEA_ECOLI",-0.123946335945861,0.267919672865046,8.93828342843127,-0.462624989872596,0.654688845824336,0.999197125387016
"sp|P12282|MOEB_ECOLI",0.570911044824848,0.415646051840047,8.65088063023833,1.37355098718597,0.204123028544954,0.999197125387016
"sp|P12295|UNG_ECOLI",0.288300261437779,0.484574916297097,8.28251062610846,0.594954983722309,0.567768621069871,0.999197125387016
"sp|P12758|UDP_ECOLI",0.493813225468076,0.564055332047893,9.17257115538729,0.875469475087148,0.403660794455083,0.999197125387016
"sp|P12994|YBHB_ECOLI",1.31527019126686,0.660256457058196,9.25499160868114,1.99205956595579,0.0766638958936478,0.999197125387016
"sp|P13001|BIOH_ECOLI",-1.50269734037819,0.830003127685817,8.21625242911327,-1.8104719009529,0.106829501786417,0.999197125387016
"sp|P13009|METH_ECOLI",0.121299875784415,0.29186399645918,9.22167262520427,0.415604107584335,0.687204147672352,0.999197125387016
"sp|P13024|FDHE_ECOLI",0.0794330664049508,0.324200353183569,9.26055974986841,0.245012275973599,0.811790216900449,0.999197125387016
"sp|P13029|KATG_ECOLI",0.329491655284691,0.306753268995993,9.24765214720648,1.07412597871612,0.309992684873576,0.999197125387016
"sp|P13033|GLPB_ECOLI",-1.67446552662532,0.627038500932374,8.37209265047451,-2.67043494799039,0.0272376739264555,0.869438018886525
"sp|P13035|GLPD_ECOLI",0.021491721060332,0.349331865322429,8.79465053841837,0.0615223608086696,0.952318616486384,0.999197125387016
"sp|P13036|FECA_ECOLI",-0.0189772642940832,0.387384533306994,9.26055974986841,-0.0489881827033196,0.96196905223474,0.999197125387016
"sp|P13445|RPOS_ECOLI",-0.702732520517544,0.486830677475358,9.20171651266602,-1.44348446601974,0.182051218024097,0.999197125387016
"sp|P13482|TREA_ECOLI",0.295302139720558,0.291851750658618,8.518827919434,1.01182240316926,0.339496492893139,0.999197125387016
"sp|P13518|CSRD_ECOLI",-0.686843067719713,1.24487861390038,6.77209243891794,-0.551734972430556,0.598854407671555,0.999197125387016
"sp|P13656|CHIA_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P13669|MNGR_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P13857|RIML_ECOLI",-1.28798537928891,0.542772144828176,8.08260303821397,-2.37297619555742,0.0447281899429504,0.999197125387016
"sp|P14081|SELB_ECOLI",-0.644510937549758,1.18739777978462,8.26055974986841,-0.542792776374121,0.601606809221648,0.999197125387016
"sp|P14175|PROV_ECOLI",-0.385899887870738,0.502107418216615,8.42037280232108,-0.768560419285136,0.463163344151938,0.999197125387016
"sp|P14176|PROW_ECOLI",-0.600310866432283,1.19519814247086,7.45519840787835,-0.502268908476753,0.629972954556103,0.999197125387016
"sp|P14375|ZRAR_ECOLI",0.320294014947813,0.725332207582718,8.20543598912691,0.4415825074351,0.67019725643946,0.999197125387016
"sp|P14407|FUMB_ECOLI",0.502889124957419,0.704489157228527,8.88725499051979,0.713835152461102,0.493648189893135,0.999197125387016
"sp|P14900|MURD_ECOLI",-0.45933971922867,0.546087599926845,9.26055974986841,-0.841146583973348,0.421454107175972,0.999197125387016
"sp|P15034|AMPP_ECOLI",0.149589890874895,0.291756512603381,9.26055974986841,0.512721685422153,0.620151705804918,0.999197125387016
"sp|P15038|HELD_ECOLI",0.611047279491017,0.456867487933057,8.54287021361637,1.33747157683619,0.21558299551924,0.999197125387016
"sp|P15042|DNLJ_ECOLI",0.246195607926075,0.271328206812712,9.21090607373402,0.90737196408044,0.387332775213659,0.999197125387016
"sp|P15067|GLGX_ECOLI",0.382745274141401,0.404550411981537,9.26055974986841,0.946100319776386,0.368128441336412,0.999197125387016
"sp|P15070|FLIN_ECOLI",-0.134960688715679,0.54881596625913,7.26055974986841,-0.245912467954615,0.812557548921052,0.999197125387016
"sp|P15078|CSTA_ECOLI",-0.285794283870475,0.527705947722017,9.26055974986841,-0.541578667256229,0.600894037862732,0.999197125387016
"sp|P15082|SRLR_ECOLI",0.421586672802021,0.653728568236095,7.26055974986841,0.644895593196356,0.538830891748526,0.999197125387016
"sp|P15254|PUR4_ECOLI",0.0249686703461602,0.428594427056997,9.16705574973091,0.0582571045489579,0.954794021538442,0.999197125387016
"sp|P15288|PEPD_ECOLI",-0.346789794137493,0.28505973054153,9.08579973590436,-1.21655132936067,0.254432434988043,0.999197125387016
"sp|P15373|PRLF_ECOLI",-0.98322371397213,0.582565443164121,8.99282268769281,-1.68774808995173,0.125758078235982,0.999197125387016
"sp|P15639|PUR9_ECOLI",0.541611335072564,0.304769256781869,9.15146130000272,1.77711932230818,0.108718099586476,0.999197125387016
"sp|P15640|PUR2_ECOLI",-0.542653836069861,0.459188487991717,9.26055974986841,-1.18176707443861,0.266754936540717,0.999197125387016
"sp|P15723|DGTP_ECOLI",-0.281491579500751,0.328623095012673,8.26055974986841,-0.856578809501795,0.41583363376263,0.999197125387016
"sp|P15770|AROE_ECOLI",-0.17618051903138,0.363698981294124,9.24839055924433,-0.484413012113726,0.639358691733295,0.999197125387016
"sp|P15877|DHG_ECOLI",-0.509369484150351,0.448961277631209,9.26055974986841,-1.13455103931873,0.285076608560578,0.999197125387016
"sp|P15977|MALQ_ECOLI",-0.0270459218891819,0.485290812114707,9.10620238575765,-0.055731370168181,0.956759476206936,0.999197125387016
"sp|P16095|SDHL_ECOLI",-0.527322391278207,0.513014597761257,8.99122266876341,-1.02788964208697,0.330858928250884,0.999197125387016
"sp|P16384|MIAA_ECOLI",-0.807192438594266,0.516881769924569,8.95969230156497,-1.56165778242104,0.152954312984451,0.999197125387016
"sp|P16456|SELD_ECOLI",0.0248183437367954,0.624383311085268,8.96763503329261,0.0397485699828484,0.969164433239201,0.999197125387016
"sp|P16525|TUS_ECOLI",-0.666465117629039,0.447919512597818,8.7285589636454,-1.487912669318,0.171982887735293,0.999197125387016
"sp|P16528|ICLR_ECOLI",-0.0313317509104735,0.443386468194889,9.02236573497511,-0.0706646529787684,0.945206194637506,0.999197125387016
"sp|P16659|SYP_ECOLI",-0.0421577240518501,0.329099187162806,8.21780969055753,-0.128100359090205,0.901149109071942,0.999197125387016
"sp|P16681|YJDN_ECOLI",-0.366722259915883,0.495883499216966,9.26055974986841,-0.73953309697734,0.477910387108181,0.999197125387016
"sp|P16700|CYSP_ECOLI",0.260757055180826,0.319631383935421,8.91993949082576,0.815805544406458,0.435853795103846,0.999197125387016
"sp|P16703|CYSM_ECOLI",0.120802202343315,0.31135175371068,9.09629826998651,0.38799268320669,0.706945241124893,0.999197125387016
"sp|P16926|MREC_ECOLI",0.99355351492326,0.480735403187833,8.02815145688458,2.06673672946666,0.0724739063465742,0.999197125387016
"sp|P17109|MEND_ECOLI",0.233077451857692,1.10749006801723,7.92889800691073,0.210455568486475,0.838619738104416,0.999197125387016
"sp|P17115|GUTQ_ECOLI",-0.231747843739393,0.372754980840185,8.32320911255343,-0.621716289925988,0.550774523770575,0.999197125387016
"sp|P17117|NFSA_ECOLI",0.241309549317541,0.342858433414339,7.80291705318911,0.703816869588044,0.502005461344324,0.999197125387016
"sp|P17169|GLMS_ECOLI",0.243179086508325,0.412225926957539,9.26045110233451,0.589917010565359,0.569358933267698,0.999197125387016
"sp|P17315|CIRA_ECOLI",-0.812112377449318,1.14780832012174,7.92741352772912,-0.707533098699951,0.499503831574565,0.999197125387016
"sp|P17443|MURG_ECOLI",-0.112885168241699,0.357710340043524,9.26055974986841,-0.315577034278528,0.759319787977895,0.999197125387016
"sp|P17445|BETB_ECOLI",0.1060950922227,0.32162890074534,9.03340369070755,0.329868031065728,0.749020493484493,0.999197125387016
"sp|P17446|BETI_ECOLI",0.81403139459466,0.422839676190058,9.04874905802807,1.92515376496686,0.0861658800870557,0.999197125387016
"sp|P17846|CYSI_ECOLI",-0.0360405981923399,0.337486174851333,9.10160121704144,-0.106791332143357,0.917271413249068,0.999197125387016
"sp|P17854|CYSH_ECOLI",-0.0580867279380817,0.354458435704078,9.00077255617888,-0.16387458186092,0.873450670467888,0.999197125387016
"sp|P17952|MURC_ECOLI",-0.806094081852987,0.818521024007658,9.18230075115895,-0.984817809451216,0.349950439626859,0.999197125387016
"sp|P17993|UBIG_ECOLI",-1.43758912288581,0.549804178739588,7.27677836479967,-2.61472934996865,0.0335143556352106,0.915192071797415
"sp|P18196|MINC_ECOLI",0.303585488612965,0.385843459905827,9.26055974986841,0.786809989437326,0.451058467488611,0.999197125387016
"sp|P18335|ARGD_ECOLI",-0.259615449089094,0.662591613791204,9.26055974986841,-0.391818193417256,0.704056845144252,0.999197125387016
"sp|P18390|YJJA_ECOLI",0.0825122627449698,0.324287223437432,9.20261597684895,0.254441916861056,0.80474877013481,0.999197125387016
"sp|P18392|RSTB_ECOLI",-0.0593196845606031,0.405321088591939,9.26055974986841,-0.146352327155432,0.886779780206113,0.999197125387016
"sp|P18843|NADE_ECOLI",-0.439966734323982,0.299608682960884,8.67035241290367,-1.46847124047277,0.177296898521229,0.999197125387016
"sp|P18956|GGT_ECOLI",-0.64224586295097,0.314369008726993,9.26055974986841,-2.04296812065439,0.0705443453386526,0.999197125387016
"sp|P19319|NARZ_ECOLI",0.825628919509705,0.57162006122223,8.78713159098121,1.44436659158595,0.18332959770226,0.999197125387016
"sp|P19926|AGP_ECOLI",-0.650698003715261,0.347903199712194,8.94715148160369,-1.87034210738377,0.0944414399932329,0.999197125387016
"sp|P19934|TOLA_ECOLI",0.555202041027023,0.815777051329649,8.26055974986841,0.680580607314327,0.514756949124385,0.999197125387016
"sp|P20083|PARE_ECOLI",0.0465799653586431,0.351615725583733,9.26055974986841,0.132474067481805,0.897443240573032,0.999197125387016
"sp|P20605|FIC_ECOLI",2.0562905818057,0.959492197970871,8.26055974986841,2.14310297275406,0.0633972128627785,0.999197125387016
"sp|P20966|PTFBC_ECOLI",-0.27171206588541,0.565649708543642,8.08282372854548,-0.480353939516697,0.643706989212513,0.999197125387016
"sp|P21151|FADA_ECOLI",0.340061564045918,0.55407867387007,7.26055974986841,0.613742380067964,0.558117570412617,0.999197125387016
"sp|P21156|CYSD_ECOLI",0.626166423791955,0.574524714069898,8.7497125516424,1.08988596740466,0.304867468644972,0.999197125387016
"sp|P21165|PEPQ_ECOLI",-0.328209709914705,0.326106502287023,8.45467834043265,-1.00644945014261,0.342132628199636,0.999197125387016
"sp|P21169|DCOR_ECOLI",-0.0567112235164667,0.421090399591078,8.61961474799303,-0.134677075448738,0.895959324383981,0.999197125387016
"sp|P21170|SPEA_ECOLI",-0.123414635402294,0.381357352718285,9.26055974986841,-0.323619394047614,0.753415330806955,0.999197125387016
"sp|P21177|FADB_ECOLI",-0.137150504661372,0.278898265866198,9.26055974986841,-0.491758183706921,0.634336368735134,0.999197125387016
"sp|P21179|CATE_ECOLI",-0.231408986117032,0.270221214813483,8.54206996475778,-0.856368683993812,0.415170168313745,0.999197125387016
"sp|P21338|RNI_ECOLI",0.537633169077077,0.36191678358386,9.05141637197265,1.48551599003836,0.171380804313897,0.999197125387016
"sp|P21362|YCIF_ECOLI",2.03472464110214,0.786688556441536,9.26055974986841,2.58644240397483,0.0287406618060371,0.881912529863029
"sp|P21363|YCIE_ECOLI",0.289545625257604,0.403226619629777,8.91904957487778,0.71807170251669,0.491093072192986,0.999197125387016
"sp|P21367|YCAC_ECOLI",0.418661663131246,0.483129896873576,8.65401892578168,0.866561282670528,0.409564617704427,0.999197125387016
