"","logFC","se","df","t","pval","adjPval"
"sp|P16676|CYSA_ECOLI",-0.36108181759277,0.158467673492864,7.93905638436614,-2.27858344628901,0.052430602153672,0.84319588144277
"sp|P16681|YJDN_ECOLI",0.165490537065655,0.205183084238027,7.70874288860348,0.806550587151104,0.444093807885283,0.877125262588242
"sp|P16700|CYSP_ECOLI",0.257912759241444,0.102735023194072,8.42139343942438,2.51046577129041,0.0349586355648119,0.83980176800014
"sp|P16703|CYSM_ECOLI",0.250583592648638,0.141012125580915,8.46200826744994,1.7770357805496,0.111412228367477,0.84319588144277
"sp|P16926|MREC_ECOLI",0.125292015744256,0.104160505654038,8.56198858227584,1.20287449602448,0.261230934680638,0.853021845712743
"sp|P17109|MEND_ECOLI",-0.153172452053194,0.136630604168265,8.56198858227584,-1.12106985829146,0.292714941682391,0.853021845712743
"sp|P17115|GUTQ_ECOLI",-0.0661228021731275,0.119328295582956,8.30214272919682,-0.554125087013915,0.594101040302912,0.917339069382172
"sp|P17117|NFSA_ECOLI",0.00871514738818342,0.123832372996077,8.56198858227584,0.0703785866112695,0.945508606591199,0.992838669320515
"sp|P17169|GLMS_ECOLI",-0.0325193700356594,0.105811962801091,7.73990323910993,-0.307331696481148,0.766697101264796,0.957348039753947
"sp|P17315|CIRA_ECOLI",0.316446306009143,0.420942211486933,7.99936461325133,0.751757123362208,0.473732601408864,0.880751001516169
"sp|P17443|MURG_ECOLI",0.0371019895036802,0.141472535456631,8.20944579564309,0.262255775539232,0.799585326959348,0.960044309719129
"sp|P17444|BETA_ECOLI",-0.978359871584214,0.477030866261391,7.55896881984307,-2.0509361988499,0.076448731687309,0.84319588144277
"sp|P17445|BETB_ECOLI",0.234911595362729,0.143230992967021,7.61470781837986,1.64008913501576,0.141525874128137,0.84319588144277
"sp|P17446|BETI_ECOLI",0.0371006212604999,0.156180287355845,8.56198858227584,0.237549961577218,0.817816546096986,0.969094270431069
"sp|P17846|CYSI_ECOLI",-0.0404354106814989,0.0774058405093297,8.24261859760908,-0.522381908334491,0.615150275687243,0.91903016452497
"sp|P17854|CYSH_ECOLI",0.196067222934084,0.101152536090933,8.0201692299024,1.93833225059059,0.0884826839721807,0.84319588144277
"sp|P17888|PRIA_ECOLI",-0.00757417051965299,0.174933642065018,8.56198858227584,-0.0432973922582478,0.966457318372379,0.992838669320515
"sp|P17952|MURC_ECOLI",0.10987277661657,0.100432752006537,8.56198858227584,1.09399348739761,0.303778255853789,0.853021845712743
"sp|P17993|UBIG_ECOLI",-0.12629691938833,0.199776569309166,8.48916807830017,-0.632190851134688,0.543909780150236,0.892353095736081
"sp|P18196|MINC_ECOLI",-0.0130659234979887,0.14661668263328,8.56198858227584,-0.0891162128573687,0.931039110957002,0.991395657010294
"sp|P18335|ARGD_ECOLI",0.161224060778796,0.10519774756461,7.49221080201998,1.53258092032603,0.166450394929505,0.853021845712743
"sp|P18390|YJJA_ECOLI",0.215758796001418,0.153674262263311,8.27317754182507,1.40400085755238,0.196726044394813,0.853021845712743
"sp|P18392|RSTB_ECOLI",0.182098342146898,0.119137966947175,8.35050730244357,1.52846608694976,0.163347271368975,0.853021845712743
"sp|P18843|NADE_ECOLI",0.0846562809923154,0.0918252738151329,8.53487375267749,0.921927890601769,0.381887998291473,0.861959619700122
"sp|P18956|GGT_ECOLI",-0.185333080100624,0.13186229893546,8.13289615616494,-1.40550469388779,0.196902034272918,0.853021845712743
"sp|P19318|NARY_ECOLI",0.0943009360694975,0.149832886932465,8.19730862686284,0.629374084689446,0.546240865864214,0.892667156877379
"sp|P19319|NARZ_ECOLI",0.0940876962120637,0.145797429516014,8.26167597003545,0.645331653132673,0.536219156258362,0.890111037903861
"sp|P19323|FHLA_ECOLI",1.04776940828052,0.11934343947438,5.44933421046433,8.77944705544918,0.000203668781019983,0.011636643326385
"sp|P19624|PDXA_ECOLI",0.26291575811108,0.127350045795762,8.55340931279852,2.06451247400987,0.0705904538407137,0.84319588144277
"sp|P19636|EUTC_ECOLI",0.335733916001321,0.237916710571869,8.1511527103869,1.41114054239542,0.195211757455528,0.853021845712743
"sp|P19926|AGP_ECOLI",0.0923053387480508,0.144838449249372,7.88063086327593,0.637298584915988,0.541997604416381,0.891659872168273
"sp|P19934|TOLA_ECOLI",-0.159840171103274,0.183004578835354,8.1901973797178,-0.873421704093425,0.407311849153438,0.866901937575222
"sp|P20083|PARE_ECOLI",-0.0103660044093269,0.0828430555021319,8.02147480969589,-0.125128224043597,0.903501165777814,0.98888252140737
"sp|P20099|BISC_ECOLI",-0.071161552774802,0.130968148084511,8.56198858227584,-0.543350072636615,0.600746110515969,0.918661876212619
"sp|P20605|FIC_ECOLI",-0.194992207590357,0.185525555639586,8.21408460312246,-1.05102613447584,0.323182083537424,0.853021845712743
"sp|P20966|PTFBC_ECOLI",-0.0165853603378783,0.136415710362296,8.51984752409568,-0.121579547501021,0.906050992432797,0.98888252140737
"sp|P21151|FADA_ECOLI",-0.145820936930648,0.100669538515132,8.53038764533738,-1.44851103006426,0.183213493887149,0.853021845712743
"sp|P21156|CYSD_ECOLI",0.164097821447794,0.086195589562359,8.21154585999769,1.90378443121009,0.0924769511247044,0.84319588144277
"sp|P21165|PEPQ_ECOLI",0.0464526379882735,0.0948762060307901,8.19253561186171,0.489613148877372,0.637248313743138,0.929401543645953
"sp|P21169|DCOR_ECOLI",0.0442136337685608,0.103487890881671,8.56198858227584,0.427234852231311,0.679750639094103,0.939570532400492
"sp|P21170|SPEA_ECOLI",-0.0298981299759668,0.0769953060235871,8.56198858227584,-0.388311074012845,0.707263868959001,0.944583371253678
"sp|P21177|FADB_ECOLI",0.00831467481062711,0.0727245385737575,8.24077382724859,0.114331076878464,0.911712027867999,0.98888252140737
"sp|P21179|CATE_ECOLI",-0.0289798055588435,0.0740096314368748,8.56198858227584,-0.391568029676803,0.704943544917492,0.944583371253678
"sp|P21338|RNI_ECOLI",0.0610666064952283,0.0920717711498502,7.25860171867333,0.663250046486454,0.527665699097971,0.890111037903861
"sp|P21362|YCIF_ECOLI",0.0328391384962683,0.105994960825844,8.20142274823744,0.309817921912581,0.764425671320447,0.957348039753947
"sp|P21363|YCIE_ECOLI",-0.0158191341769269,0.191661012433817,8.00519644496965,-0.0825370479684252,0.936246141315115,0.992589941193658
"sp|P21365|YCIC_ECOLI",0.371299581744974,0.31366771962829,7.65550133795657,1.18373539420945,0.271967964512928,0.853021845712743
"sp|P21367|YCAC_ECOLI",0.277346014690446,0.160670435222863,8.41446774142981,1.72617951962192,0.120732008235813,0.84319588144277
"sp|P21369|PNCA_ECOLI",0.129446756385475,0.18615921673449,7.50278261840238,0.695355076456403,0.507792301756971,0.882362345394041
"sp|P21499|RNR_ECOLI",0.0273189024278395,0.0858582039861373,8.37618851476691,0.318186278765514,0.758132643936278,0.95569016653625
"sp|P21507|SRMB_ECOLI",-0.0341220917852495,0.127615484999961,8.33367366375086,-0.267382064059546,0.795673609095555,0.960044309719129
"sp|P21513|RNE_ECOLI",-0.0118287778020519,0.0772893964416748,8.27631697658287,-0.153045286244127,0.882028395843501,0.986256845292554
"sp|P21517|MALZ_ECOLI",0.420808735521818,0.192944519024778,8.27818632052551,2.18098310150897,0.0596514770581587,0.84319588144277
"sp|P21599|KPYK2_ECOLI",0.148558420802675,0.0830460069353118,8.38322859640833,1.78886892079463,0.109718173474434,0.84319588144277
"sp|P21645|LPXD_ECOLI",0.339024321739227,0.26914899887149,8.18216066228705,1.25961576361315,0.242549472224673,0.853021845712743
"sp|P21829|YBHA_ECOLI",0.111076313820461,0.163057755926375,8.22509230753708,0.681208404895596,0.514457812661655,0.884917669623058
"sp|P21865|KDPD_ECOLI",0.123436840156888,0.23431616787277,8.46251415424909,0.526796086149343,0.611861836190808,0.918661876212619
"sp|P21866|KDPE_ECOLI",-0.490926154257242,0.216434854021143,8.52965199305026,-2.26823981967934,0.0510580970864557,0.84319588144277
"sp|P21888|SYC_ECOLI",0.050672983493392,0.0789891971865264,8.46917795506996,0.641517894829745,0.538157741045389,0.890111037903861
"sp|P21889|SYD_ECOLI",0.182807161696584,0.136862972724159,7.71075010334313,1.33569480523431,0.219728188954524,0.853021845712743
"sp|P22106|ASNB_ECOLI",0.110357571139306,0.106848836559351,8.26451838918253,1.03283830402782,0.330954680145304,0.853021845712743
"sp|P22186|MRAZ_ECOLI",0.0660527916689003,0.206867243119084,8.48571546447788,0.319300391270147,0.757218311120362,0.95569016653625
"sp|P22188|MURE_ECOLI",-0.233038723042258,0.11483017314216,8.25458183435255,-2.02942063627958,0.0758362811226708,0.84319588144277
"sp|P22255|CYSQ_ECOLI",0.236297700610798,0.131015102862466,8.56198858227584,1.80359130701789,0.106497235629825,0.84319588144277
"sp|P22256|GABT_ECOLI",0.0956836454340003,0.0920627490540953,8.3520200505694,1.03933074361898,0.327801461623063,0.853021845712743
"sp|P22259|PCKA_ECOLI",0.0824675702375531,0.0940985450791814,8.27559370164358,0.876395805781682,0.405535137997599,0.866901937575222
"sp|P22333|ADD_ECOLI",0.178527030994139,0.0813810433369604,8.38482506872783,2.19371764816215,0.0580575694931764,0.84319588144277
"sp|P22523|MUKB_ECOLI",-0.0413623168272565,0.142585167017472,8.0294212446957,-0.290088497229084,0.779099149675906,0.960044309719129
"sp|P22524|MUKE_ECOLI",-0.101637334608716,0.103051976694053,8.4084502931721,-0.986272538084963,0.351526500088342,0.853021845712743
"sp|P22525|YCBB_ECOLI",-0.137512615244547,0.145950501531996,8.56198858227584,-0.942186657812891,0.37191915179891,0.858061446767876
"sp|P22564|RIHC_ECOLI",0.100150789241918,0.1613370902661,8.56198858227584,0.620754899426628,0.550924732880224,0.896578048736562
"sp|P22634|MURI_ECOLI",0.0780352747462796,0.11777877166456,8.11361911632997,0.662558062403031,0.525983369423789,0.890111037903861
"sp|P22939|ISPA_ECOLI",-0.068967755728494,0.100061368509394,8.38043331369782,-0.689254572028156,0.509293965087489,0.883328983572681
"sp|P23003|TRMA_ECOLI",-0.119430815845686,0.157366263911164,8.51798668165269,-0.758935319917783,0.468370639667811,0.880751001516169
"sp|P23173|TNAB_ECOLI",0.251959582408747,0.191642160197029,8.25891824289917,1.31473983673376,0.223930408111627,0.853021845712743
"sp|P23200|MGLC_ECOLI",0.153705575557988,0.0833182464450365,8.56198858227584,1.84480089435614,0.0998507404230827,0.84319588144277
"sp|P23256|MALY_ECOLI",-0.188354836268033,0.114253504317592,8.56078466446008,-1.64856944557656,0.135368258293562,0.84319588144277
"sp|P23305|YIGA_ECOLI",-0.334897037767876,0.426853553402256,8.24269552558987,-0.784571277663181,0.454660394890589,0.877125262588242
"sp|P23331|KITH_ECOLI",-0.162861824916997,0.114929761851188,7.9649310611581,-1.41705527179176,0.194372517325596,0.853021845712743
"sp|P23367|MUTL_ECOLI",0.310356850190476,0.0913539520674052,8.43697060015381,3.39730075346363,0.00868817580070886,0.360133404758795
"sp|P23481|HYFA_ECOLI",0.0522898546627263,0.123031941219173,6.38765393983483,0.425010400913497,0.684776203508046,0.93960114936796
"sp|P23522|GARL_ECOLI",-0.384735033248079,0.177830673664181,8.55265906436073,-2.16349083833883,0.0602845242793668,0.84319588144277
"sp|P23524|GLXK1_ECOLI",-0.23146146369547,0.268778634652003,8.56198858227584,-0.861160203433401,0.412615816470786,0.867226279293543
"sp|P23538|PPSA_ECOLI",0.0123394099351536,0.0909163284031291,7.35248012092599,0.135722704071812,0.89568211732294,0.98888252140737
"sp|P23721|SERC_ECOLI",0.131511145817109,0.118390798740665,8.56198858227584,1.1108223545749,0.296863938478698,0.853021845712743
"sp|P23827|ECOT_ECOLI",0.127607178688009,0.127651332915096,8.02525978112009,0.999654102890438,0.346661924203719,0.853021845712743
"sp|P23830|PSS_ECOLI",0.122918390420259,0.0805203383448628,7.79296335176749,1.52655084351246,0.166381263486834,0.853021845712743
"sp|P23836|PHOP_ECOLI",0.0203443058060037,0.0875836437003618,8.41322116990761,0.232284304996546,0.821868441291406,0.970825750284093
"sp|P23837|PHOQ_ECOLI",0.0506089233188175,0.0904424084385149,7.86543153328416,0.559570716797339,0.59134575062169,0.916499205875552
"sp|P23839|YICC_ECOLI",0.0607884071319624,0.108204068643972,8.56198858227584,0.561794097890872,0.588657335442347,0.913672251927403
"sp|P23842|PDEA_ECOLI",-0.772079150162547,0.466374171307693,8.16045571811859,-1.65549294464072,0.135675005015258,0.84319588144277
"sp|P23843|OPPA_ECOLI",0.149686437672055,0.0904195810931581,7.84750883963508,1.65546484359218,0.137158060019387,0.84319588144277
"sp|P23845|CYSN_ECOLI",-0.106506660748315,0.151739331018286,8.56198858227584,-0.701905432385755,0.501370545999045,0.880751001516169
"sp|P23847|DPPA_ECOLI",0.114183630319946,0.0976610818203576,8.56198858227584,1.16918252584977,0.273848783192955,0.853021845712743
"sp|P23857|PSPE_ECOLI",-0.0941330566910443,0.240857573330311,8.51361744782536,-0.390824566524842,0.705526044540474,0.944583371253678
"sp|P23865|PRC_ECOLI",0.0948811521970997,0.0796217605631538,8.09136575229907,1.1916485082221,0.267176589009796,0.853021845712743
"sp|P23869|PPIB_ECOLI",-0.0503719079281459,0.103398930075124,8.26743111353828,-0.487160823536069,0.638798695798282,0.929401543645953
"sp|P23871|HEMH_ECOLI",0.12083934603141,0.127442563666559,8.37883106903429,0.948186716861517,0.369576664573562,0.858061446767876
"sp|P23872|AES_ECOLI",-0.012282664682709,0.206541390797141,8.56198858227584,-0.0594682965738945,0.95394388688319,0.992838669320515
"sp|P23873|HIPB_ECOLI",0.448384404286371,0.397476746251825,7.40761307582141,1.12807707246927,0.294495065426935,0.853021845712743
"sp|P23874|HIPA_ECOLI",-0.41899585352575,0.26932242729808,8.3431870080681,-1.55574067012999,0.156833499576405,0.853021845712743
"sp|P23882|FMT_ECOLI",0.109236779933763,0.11915448444403,8.40338804533602,0.916765998723905,0.384820027973825,0.861959619700122
"sp|P23886|CYDC_ECOLI",-0.0104510840541412,0.131155752396186,8.56198858227584,-0.0796845267035739,0.938319395199865,0.992838669320515
"sp|P23893|GSA_ECOLI",0.0796035986839388,0.0771351987101059,7.81616305895046,1.03200095436468,0.332943997443379,0.853021845712743
"sp|P23894|HTPX_ECOLI",-0.134169252566087,0.156807070088766,8.55698807382559,-0.855632673259796,0.415515747624273,0.867984476756634
"sp|P23908|ARGE_ECOLI",0.135323874417369,0.139824119947739,8.4436856616599,0.967814955445087,0.36003786126093,0.857751304096558
"sp|P23909|MUTS_ECOLI",0.0568570131372154,0.116728891289143,8.54439925695405,0.487086037649221,0.638448209885034,0.929401543645953
"sp|P23917|MAK_ECOLI",-0.0303351195258277,0.105496432696209,8.48034340769184,-0.287546400864394,0.780596298903111,0.960044309719129
"sp|P23930|LNT_ECOLI",-0.12946048851948,0.314393626046902,8.44705805575923,-0.411778349794431,0.690753416228635,0.93960114936796
"sp|P24171|DCP_ECOLI",0.100265629537135,0.110824675994808,8.36255892475889,0.904722965685305,0.390931409515548,0.861959619700122
"sp|P24173|RFAC_ECOLI",0.305838065554937,0.159108659782312,8.56198858227584,1.92219622724104,0.0884111390909369,0.84319588144277
"sp|P24177|ACRD_ECOLI",-0.599244807626581,0.614153696917301,7.81725507916826,-0.975724498011566,0.358423930496577,0.857751304096558
"sp|P24178|YFFB_ECOLI",0.190462988565356,0.155804330511279,7.64557800041769,1.22244990200428,0.257881162218418,0.853021845712743
"sp|P24182|ACCC_ECOLI",-0.0272774609410533,0.0819530141004449,8.56198858227584,-0.332842681144357,0.747257377230861,0.95392638615099
"sp|P24186|FOLD_ECOLI",0.0318925745043961,0.116116070581346,8.41118632803454,0.274661158827739,0.790202769394645,0.960044309719129
"sp|P24193|HYPE_ECOLI",-0.295402865675951,0.244643498831247,8.3066226117773,-1.20748299908725,0.260501486554421,0.853021845712743
"sp|P24205|LPXM_ECOLI",-0.0274493954213435,0.133861976742107,8.56198858227584,-0.20505744864523,0.842318905827758,0.972636735781127
"sp|P24215|UXUA_ECOLI",0.171663917240577,0.126429431151829,8.51539831963356,1.35778446265747,0.209416682246942,0.853021845712743
"sp|P24228|DACB_ECOLI",-0.0799405052350885,0.100753530219678,8.48718932595638,-0.793426345069895,0.449141149769958,0.877125262588242
"sp|P24230|RECG_ECOLI",0.181640280502003,0.0869560390858328,8.13055704770277,2.08887482009972,0.0695852369382985,0.84319588144277
"sp|P24232|HMP_ECOLI",-0.202620728398597,0.11586373944915,8.16075486052106,-1.74878464446181,0.117710058370488,0.84319588144277
"sp|P24242|ASCG_ECOLI",0.0198619635013155,0.277750725582425,6.81268076794766,0.0715100328168947,0.945045700618127,0.992838669320515
"sp|P24251|CRL_ECOLI",-0.0458528534389741,0.110162870295735,8.56198858227584,-0.416227838979514,0.687482162563424,0.93960114936796
"sp|P24252|YBGA_ECOLI",-0.144668485806038,0.185815654131127,8.50933219282141,-0.778559193424837,0.457341373230436,0.878134857849937
"sp|P24255|RP54_ECOLI",0.0992790630580081,0.0960057006224991,7.98176164456975,1.03409550072844,0.331403351882957,0.853021845712743
"sp|P24554|RADA_ECOLI",0.0931809526231035,0.0858255050970679,8.40057462936479,1.08570235057419,0.307781379462593,0.853021845712743
"sp|P24555|PTRB_ECOLI",0.0370571817464902,0.180715809766226,8.56198858227584,0.205057774383034,0.842318659233192,0.972636735781127
"sp|P25397|TEHB_ECOLI",-0.143882398642236,0.0871204739939299,8.54125748780593,-1.65153369863738,0.134835633050174,0.84319588144277
"sp|P25437|FRMA_ECOLI",0.17334564031572,0.0904749507781092,8.42694559962709,1.91595175045579,0.0898335632350381,0.84319588144277
"sp|P25516|ACNA_ECOLI",0.0804155929260052,0.0949618339549628,7.38799076214262,0.846820133698593,0.423674773770395,0.871500348078716
"sp|P25519|HFLX_ECOLI",0.155972693307786,0.088857561667251,8.56198858227584,1.75531142630117,0.114809703014453,0.84319588144277
"sp|P25522|MNME_ECOLI",0.0585869452078662,0.0907347825411044,7.19042081172195,0.645694446683942,0.538529809592733,0.890111037903861
"sp|P25524|CODA_ECOLI",0.138090647049327,0.110518797976071,8.56198858227584,1.24947655582741,0.24456595522747,0.853021845712743
"sp|P25526|GABD_ECOLI",0.204628127423883,0.0974219396204861,7.85967482343153,2.10043167094626,0.0695064460161874,0.84319588144277
"sp|P25534|UBIH_ECOLI",0.39393638700236,0.201008199328591,7.57669756072729,1.95980257680129,0.0877030467506278,0.84319588144277
"sp|P25535|UBII_ECOLI",0.037639210403097,0.156579126579962,7.09670935848386,0.240384598031815,0.816828685168387,0.969010011473608
"sp|P25536|NTPPA_ECOLI",-0.20648291098894,0.160508259669713,8.56198858227584,-1.28643168528418,0.231985920060851,0.853021845712743
"sp|P25539|RIBD_ECOLI",-0.074005455393285,0.108033310572297,8.56198858227584,-0.685024415166466,0.511444974405375,0.883328983572681
"sp|P25552|GPPA_ECOLI",-0.304452775196096,0.128652739215896,8.34659140540755,-2.36646943587563,0.044240789260608,0.84319588144277
"sp|P25553|ALDA_ECOLI",0.0934304078401512,0.0844646254481281,8.19103626307539,1.10614837092398,0.300088919212827,0.853021845712743
"sp|P25665|METE_ECOLI",-0.0170500317246984,0.0901154464917373,7.3163913140436,-0.189202100066848,0.855076617490641,0.976428357069907
"sp|P25666|HTRL_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P25714|YIDC_ECOLI",0.0230425568456668,0.0885835534595747,8.14992409463497,0.260122290715988,0.801220741729567,0.960044309719129
"sp|P25738|MSYB_ECOLI",-0.21726977129237,0.18849218025889,8.56198858227584,-1.15267259890546,0.280209428911577,0.853021845712743
"sp|P25740|RFAG_ECOLI",-0.210801616466241,0.132587942332999,8.45228285219407,-1.58990035411218,0.148501339239511,0.84319588144277
"sp|P25741|RFAP_ECOLI",0.307545271486857,0.208834849485177,8.56198858227584,1.47267217250867,0.176621770301987,0.853021845712743
"sp|P25742|RFAQ_ECOLI",0.179320322899505,0.149521901286046,8.56198858227584,1.19929135034507,0.262549918135577,0.853021845712743
"sp|P25745|MNMA_ECOLI",0.0698515486733059,0.162224584689206,8.56198858227584,0.430585467715201,0.677404943863749,0.939038722182272
"sp|P25746|HFLD_ECOLI",0.0667026476000098,0.133014899599187,8.36040286959554,0.501467488236313,0.628979074116167,0.926387719175016
"sp|P25748|GALS_ECOLI",-0.0096903404338726,0.110475936117668,8.23986854978484,-0.0877144903624207,0.932197980049292,0.991395657010294
"sp|P25798|FLIF_ECOLI",-0.120385845159419,0.191529823902513,8.370232170869,-0.628548821830975,0.546410265373382,0.892667156877379
"sp|P25888|RHLE_ECOLI",0.0914338738683183,0.255071267858203,8.08627015268335,0.358464027077905,0.729174528745563,0.949852444403315
"sp|P25889|PREA_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P25894|LOIP_ECOLI",-0.0387053494028379,0.0895946229699066,8.35795479163482,-0.432005271296676,0.676667108739048,0.939038722182272
"sp|P25906|PDXI_ECOLI",0.238376172009241,0.12340814284575,8.43829920500753,1.93160812983947,0.0876067409529154,0.84319588144277
"sp|P26281|HPPK_ECOLI",-0.560407429064879,0.250885585685149,8.16646227822772,-2.23371712461857,0.055309695389182,0.84319588144277
"sp|P26602|UBIC_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P26612|AMY2_ECOLI",0.206587532823727,0.144323572193084,8.56198858227584,1.4314192039769,0.187782209313536,0.853021845712743
"sp|P26616|MAO1_ECOLI",0.0593498297332841,0.0955571011850904,7.7255311297689,0.621092823005647,0.552417702985248,0.896899605032691
"sp|P26646|ACUI_ECOLI",0.0613227168633262,0.0872380019009513,8.56198858227584,0.702935825294933,0.500759662605243,0.880751001516169
"sp|P26647|PLSC_ECOLI",0.0415593791204546,0.096475700643245,8.56198858227584,0.430775613375807,0.67727193752983,0.939038722182272
"sp|P26649|GLGS_ECOLI",0.0829460847401396,0.239800993981774,8.29486524202483,0.345895500109744,0.738031074601361,0.950966883109188
"sp|P27126|RFAS_ECOLI",0.0254576621400073,0.110477608575636,7.63097098826593,0.230432776996421,0.823812370423093,0.970825750284093
"sp|P27127|RFAB_ECOLI",0.12818313689055,0.0947853596041108,8.36903201664097,1.35235164402954,0.211668241375168,0.853021845712743
"sp|P27128|RFAI_ECOLI",-0.255422402082529,0.346987592665719,8.56198858227584,-0.736113934565374,0.481340492931443,0.880751001516169
"sp|P27129|RFAJ_ECOLI",-0.00154019529753593,0.649195356671109,8.27275864020691,-0.00237246813568356,0.998163262120178,0.999450064719104
"sp|P27240|RFAY_ECOLI",-0.108707738510387,0.199527434265482,8.5415149190241,-0.544826023100892,0.599806425239492,0.918661876212619
"sp|P27242|WAAU_ECOLI",-0.153503811045975,0.0987643677458169,8.56198858227584,-1.55424283625282,0.156263624998128,0.853021845712743
"sp|P27247|PLSX_ECOLI",0.00500275687590647,0.244433754587962,8.47931364919156,0.0204667186180547,0.984144532103757,0.996399402447741
"sp|P27248|GCST_ECOLI",-0.0454417237012565,0.0864306102035199,7.99122748082544,-0.525759607554013,0.613328383796907,0.918882572712587
"sp|P27249|GLND_ECOLI",-0.0746716802520543,0.142598144928823,7.97214521871823,-0.523651133675869,0.614761888800517,0.91903016452497
"sp|P27250|AHR_ECOLI",0.0464248194787211,0.0911635861622383,8.2900471616512,0.509247402752472,0.623854726605059,0.926387719175016
"sp|P27278|NADR_ECOLI",0.0661993546856975,0.130422396044945,8.56198858227584,0.507576587251813,0.624565478327418,0.926387719175016
"sp|P27298|OPDA_ECOLI",0.188814390278989,0.109817017502231,8.56198858227584,1.7193545642883,0.121387816093622,0.84319588144277
"sp|P27302|TKT1_ECOLI",-0.0419731430324201,0.0978743564871291,7.74030266398961,-0.428847192859345,0.679719295872406,0.939570532400492
"sp|P27303|EMRA_ECOLI",-0.0729871751677831,0.191442361344043,8.56198858227584,-0.381248824217212,0.712306206467504,0.944583371253678
"sp|P27305|GLUQ_ECOLI",-0.123552048738914,0.182372324619962,8.0681145383068,-0.677471480370605,0.517058849642844,0.887946716608425
"sp|P27306|STHA_ECOLI",0.087968467357364,0.0810684121984577,8.34062559209323,1.08511397931434,0.308236854317949,0.853021845712743
"sp|P27431|ROXA_ECOLI",0.210038927294308,0.210681866228275,8.35199042875754,0.996948294860504,0.346793713055469,0.853021845712743
"sp|P27434|RODZ_ECOLI",0.00787495078480565,0.0910446927521482,8.37514283614686,0.0864954402805631,0.93310493272899,0.991395657010294
"sp|P27550|ACSA_ECOLI",0.145050354211267,0.0994379829267854,7.32715999304107,1.45870169468407,0.186141778383001,0.853021845712743
"sp|P27828|WECB_ECOLI",-0.147505265368199,0.13108434945891,8.56198858227584,-1.12526984325033,0.291027804475256,0.853021845712743
"sp|P27829|WECC_ECOLI",0.0748529967408733,0.0796626163094984,8.52011738659342,0.939625136714828,0.373282041305578,0.858061446767876
"sp|P27830|RMLB2_ECOLI",-0.111046312807435,0.146605028712887,8.26907017403305,-0.757452276926385,0.469811124131274,0.880751001516169
"sp|P27833|WECE_ECOLI",0.095890722732528,0.106250250028078,8.02860914823536,0.902498796070484,0.393062533662022,0.861959619700122
"sp|P27836|WECG_ECOLI",-0.0980150611062517,0.18151684901729,8.56198858227584,-0.539977757640092,0.602970728306125,0.918661876212619
"sp|P27838|CYAY_ECOLI",0.13712902915843,0.156630042354859,7.98195610538739,0.875496342187997,0.406876963790438,0.866901937575222
"sp|P27848|YIGL_ECOLI",0.0256051672021296,0.143692623995521,8.56198858227584,0.178194026179992,0.862715098000429,0.978811064639278
"sp|P27859|TATD_ECOLI",-0.0273997079170691,0.189074457137071,8.37525086401696,-0.14491490988233,0.888205048505908,0.987205821525494
"sp|P27862|YIGZ_ECOLI",-0.0234000101658307,0.188647192538826,8.56198858227584,-0.12404112592884,0.904145705051328,0.98888252140737
"sp|P28224|MLIC_ECOLI",0.0388338304342617,0.153585674325956,8.56198858227584,0.252847999038273,0.80635113458178,0.963065705370555
"sp|P28248|DCD_ECOLI",-0.174135950075497,0.144813288666768,8.56198858227584,-1.20248598508252,0.261373686376365,0.853021845712743
"sp|P28249|ASMA_ECOLI",-0.0982819180546546,0.0860495985962578,8.20434860812231,-1.14215428843301,0.285625487121858,0.853021845712743
"sp|P28304|QOR1_ECOLI",0.190489750057232,0.118176915202104,7.1862603769882,1.6119032192663,0.149908171360964,0.847341909778281
"sp|P28305|PABC_ECOLI",-0.359781075382595,0.123130722584141,8.55264571735903,-2.92194399441406,0.0179095086313286,0.598917176068154
"sp|P28306|MLTG_ECOLI",-1.13167762175496,0.27183830823321,7.56198858227584,-4.16305424025849,0.00356643199167026,0.167543049564243
"sp|P28629|ADIA_ECOLI",NA,NA,NA,NA,NA,NA
"sp|P28630|HOLA_ECOLI",0.0481643930628581,0.181769669804992,7.56198858227584,0.26497486139756,0.798107622981054,0.960044309719129
"sp|P28631|HOLB_ECOLI",-0.0701853489176948,0.226551549689665,7.8291414614883,-0.309798582326345,0.764799212174017,0.957348039753947
"sp|P28632|HOLD_ECOLI",0.378918453771076,0.347316281496267,8.56198858227584,1.09098960791203,0.305025645656708,0.853021845712743
"sp|P28634|TRMO_ECOLI",-0.102098428242156,0.156649601960665,8.38599640910775,-0.651763087580608,0.532007021117216,0.890111037903861
"sp|P28635|METQ_ECOLI",0.207928220704237,0.150514753997573,7.4330404415736,1.38144743410064,0.207240380362815,0.853021845712743
"sp|P28861|FENR_ECOLI",-0.00818022934776874,0.17488675534327,8.29782744720356,-0.0467744360155374,0.963799232631433,0.992838669320515
"sp|P28903|NRDD_ECOLI",0.294147580458673,0.0989541120343261,7.69835266254347,2.9725655095226,0.0185891143539881,0.598917176068154
"sp|P28904|TREC_ECOLI",-0.143104483541142,0.119128002901076,8.4248282654336,-1.20126653730589,0.262328372773329,0.853021845712743
"sp|P28905|HOLC_ECOLI",0.0681535996260777,0.211956277540518,8.56198858227584,0.321545558437396,0.75550734284254,0.95569016653625
