LFQ intensity BAP1	LFQ intensity BAP2	LFQ intensity BAP3	LFQ intensity BAP4	LFQ intensity BAP5	LFQ intensity BAP6	LFQ intensity DMSO1	LFQ intensity DMSO2	LFQ intensity DMSO3	LFQ intensity DMSO4	LFQ intensity DMSO5	LFQ intensity DMSO6	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant BAP_DMSO	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value BAP_DMSO	Student's T-test q-value BAP_DMSO	Student's T-test Difference BAP_DMSO	Student's T-test Test statistic BAP_DMSO	Protein IDs	Majority protein IDs	id
26.742654800415	26.6193294525146	26.6268672943115	26.7209072113037	26.6106262207031	26.7815685272217	26.8071022033691	26.7805671691895	26.5589866638184	26.7531509399414	26.6420993804932	26.5262508392334						18	17	17	56.5	54.6	54.6	40.763	0	44.116	1226500000	120	0.0345053732320738	0.99875726400112	0.00563271840413293	0.0983178215681396	sp|Q08752|PPID_HUMAN	sp|Q08752|PPID_HUMAN	2140
25.0101776123047	24.8446979522705	24.6834602355957	25.0048313140869	24.9136943817139	24.9175243377686	25.5227088928223	25.1154518127441	24.8708896636963	24.8382186889648	25.0430583953857	24.4932613372803						9	9	9	29.2	29.2	29.2	36.379	0	42.437	374020000	33	0.236854505946577	0.977574009360241	-0.0848671595255546	-0.572505003128848	sp|Q08830|FGL1_HUMAN	sp|Q08830|FGL1_HUMAN	2141
29.9245071411133	29.9028244018555	30.018102645874	30.0362987518311	29.8559799194336	29.9062690734863	30.1278018951416	29.7876358032227	29.7886161804199	29.8501491546631	29.8940010070801	30.0280208587646						20	20	20	35.5	35.5	35.5	81.074	0	195.96	11498000000	610	0.175279315746967	0.97895599246107	0.0279595057169573	0.441972049039847	sp|Q08945|SSRP1_HUMAN	sp|Q08945|SSRP1_HUMAN	2142
24.5613918304443	24.5252799987793	25.0674724578857	24.6328411102295	24.641134262085	24.86012840271	24.6189651489258	24.8048896789551	24.7829170227051	24.6118927001953	24.6693096160889	25.6321468353271						19	4	4	39.7	12.7	12.7	64.222	0	53.732	333150000	36	0.336948996246493	0.962370544079141	-0.138645490010578	-0.767872051156253	sp|Q08AH3|ACS2A_HUMAN	sp|Q08AH3|ACS2A_HUMAN	2143
24.0882892608643	24.235860824585	22.8571128845215	24.1728744506836	24.3840312957764	24.0834274291992	24.3691959381104	23.939661026001	24.2255268096924	24.022253036499	24.0322933197021	24.45041847229						12	12	12	23.3	23.3	23.3	87.972	0	35.607	208540000	60	0.374555828437549	0.960329702961918	-0.202958742777504	-0.837030435207133	sp|Q08AM6|VAC14_HUMAN	sp|Q08AM6|VAC14_HUMAN	2144
28.2247638702393	28.2427711486816	28.2178497314453	28.2644996643066	28.3341541290283	28.2096004486084	28.2245349884033	28.00710105896	28.0687637329102	28.0849685668945	28.1418018341064	28.2913627624512						31	31	31	55.9	55.9	55.9	86.47	0	166.77	3469000000	410	1.42206251854218	0.737053660633971	0.112517674763996	2.39185050741858	sp|Q08J23|NSUN2_HUMAN	sp|Q08J23|NSUN2_HUMAN	2145
29.8260383605957	29.7668933868408	29.9608554840088	29.7129936218262	29.7125682830811	30.0451812744141	30.1132183074951	29.9201107025146	29.8099422454834	29.8206005096436	29.8295345306396	29.5762538909912						14	14	7	40.2	40.2	27.8	47.655	0	180.79	11226000000	267	0.0289565743786673	0.99875726400112	-0.00752162933349609	-0.0829874448030872	sp|Q09028|RBBP4_HUMAN	sp|Q09028|RBBP4_HUMAN	2146
26.8062419891357	26.8822708129883	26.4896984100342	26.8179969787598	26.8894824981689	26.8315906524658	26.8715000152588	26.8928451538086	26.8495960235596	26.7434253692627	26.9115943908691	26.9145622253418						19	19	19	36.2	36.2	36.2	91.838	0	76.402	1343800000	177	0.571674025979179	0.959289079381159	-0.0777069727579729	-1.17263727183175	sp|Q09161|NCBP1_HUMAN	sp|Q09161|NCBP1_HUMAN	2147
30.8838005065918	31.0297985076904	31.242748260498	31.1943683624268	31.2356910705566	31.2481899261475	30.052583694458	31.3522129058838	31.1951313018799	31.0458316802979	31.1877174377441	31.2110633850098						174	174	174	56.7	56.7	56.7	629.09	0	323.31	25607000000	1844	0.272502420672077	0.972427934626266	0.131676038106281	0.644193450190068	sp|Q09666|AHNK_HUMAN;sp|P48552|NRIP1_HUMAN	sp|Q09666|AHNK_HUMAN	2148
22.3406047821045	22.106014251709	22.7137794494629	21.1781330108643	20.9293651580811	21.6854724884033	21.0904235839844	21.6176681518555	21.2022800445557	21.7909622192383	21.3481502532959	20.8684787750244						2	2	2	4.1	4.1	4.1	88.923	0.003118	2.6789	27509000	7	NaN	NaN	0	NaN	sp|Q0JRZ9|FCHO2_HUMAN	sp|Q0JRZ9|FCHO2_HUMAN	2149
24.1156101226807	24.0401763916016	23.8569984436035	23.9312076568604	23.7661781311035	23.973424911499	24.2364444732666	21.8951110839844	23.928861618042	23.9593410491943	23.9672813415527	23.7181644439697						8	8	8	16.5	16.5	16.5	54.794	0	17.484	174450000	37	0.426548648024223	0.959289079381159	0.329731941223145	0.929547604922961	sp|Q0VDF9|HSP7E_HUMAN	sp|Q0VDF9|HSP7E_HUMAN	2150
24.1716537475586	24.1705074310303	24.4384746551514	22.6211585998535	24.0751247406006	24.4222030639648	22.9277057647705	21.9942245483398	23.4373321533203	23.9648113250732	24.2375392913818	21.0934257507324						2	2	2	17.2	17.2	17.2	10.741	0	7.0535	169650000	17	1.01797248964243	0.920350477186625	1.0406805674235	1.83778347760032	sp|Q0VGL1|LTOR4_HUMAN	sp|Q0VGL1|LTOR4_HUMAN	2151
25.8797016143799	26.0031604766846	26.1089687347412	25.9380683898926	26.1189594268799	26.2571353912354	25.6455936431885	25.8360767364502	26.2175998687744	26.0147190093994	26.1099643707275	26.1265029907227						14	14	14	29.4	29.4	29.4	64.732	0	63.544	756130000	138	0.236336670652225	0.977574009360241	0.0592562357584612	0.571444272713017	sp|Q10471|GALT2_HUMAN;sp|Q8N4A0|GALT4_HUMAN	sp|Q10471|GALT2_HUMAN	2152
28.0734195709229	28.0607490539551	27.9667530059814	28.0411911010742	27.9991645812988	27.9849510192871	28.0747470855713	27.7436180114746	27.8966026306152	27.9897766113281	27.856143951416	28.0289688110352						38	22	22	53.7	37.7	37.7	104.61	0	129.55	3006100000	353	0.906162509892658	0.934772454715952	0.0893952051798514	1.67878727941726	sp|Q10567|AP1B1_HUMAN	sp|Q10567|AP1B1_HUMAN	2153
25.3588733673096	25.3980007171631	25.3438415527344	25.6419620513916	25.3766326904297	25.4073352813721	25.5789985656738	25.3820209503174	25.333028793335	25.3017673492432	25.4849605560303	25.1916694641113						17	17	17	17.3	17.3	17.3	160.88	0	70.372	490610000	117	0.244467100957742	0.976688569748955	0.0423666636149065	0.588032394374804	sp|Q10570|CPSF1_HUMAN	sp|Q10570|CPSF1_HUMAN	2154
22.323787689209	21.3829956054688	22.2060813903809	23.8848342895508	21.5621871948242	22.1450386047363	22.1445922851563	21.8810920715332	21.7888412475586	24.1724166870117	24.1077308654785	21.8877696990967						2	2	2	13.9	13.9	13.9	19.769	0	7.4915	108880000	13	NaN	NaN	0	NaN	sp|Q10589|BST2_HUMAN	sp|Q10589|BST2_HUMAN	2155
27.6117515563965	27.6695938110352	27.6756629943848	27.5508346557617	27.5394172668457	27.6109790802002	27.5937023162842	27.4901428222656	27.5435523986816	27.5974731445313	27.5889949798584	27.7263736724854						21	21	21	45.1	45.1	45.1	58.252	0	106.82	2283200000	223	0.200282673425731	0.977574009360241	0.0196666717529297	0.49609881675518	sp|Q10713|MPPA_HUMAN	sp|Q10713|MPPA_HUMAN	2156
27.4369029998779	27.3186378479004	27.3968086242676	27.440393447876	27.3023433685303	27.3643608093262	27.5481910705566	27.4753742218018	27.3345813751221	27.3280029296875	27.2713298797607	27.2729320526123						14	14	14	43.7	43.7	43.7	46.382	0	70.312	1935000000	238	0.0323837355141786	0.99875726400112	0.00483926137288293	0.0924764385763836	sp|Q12765|SCRN1_HUMAN	sp|Q12765|SCRN1_HUMAN	2157
22.6108798980713	22.6926403045654	22.6631202697754	22.3860874176025	20.6308479309082	22.5335025787354	22.616455078125	22.5338344573975	22.4348926544189	22.6790637969971	22.5128231048584	22.5842151641846						7	7	7	9.6	9.6	9.6	134.28	0	16.589	66056000	27	0.428695959492265	0.959289079381159	-0.307367642720539	-0.933298302552815	sp|Q12768|WASC5_HUMAN	sp|Q12768|WASC5_HUMAN	2158
26.520133972168	26.5286083221436	26.420259475708	26.5123329162598	26.4959163665771	26.4823608398438	26.5781631469727	26.4295806884766	26.4156589508057	26.5158100128174	26.4609832763672	26.4991588592529						26	26	26	25.1	25.1	25.1	162.12	0	84.405	1057000000	192	0.130573931069211	0.985335099412291	0.0100428263346366	0.340765081223471	sp|Q12769|NU160_HUMAN	sp|Q12769|NU160_HUMAN	2159
27.0130786895752	27.0275993347168	27.0153141021729	27.1444301605225	27.0385246276855	26.9929122924805	27.2652606964111	26.9571514129639	26.9895610809326	27.0428085327148	26.9565982818604	27.0693798065186						23	23	23	42.7	42.7	42.7	89.034	0	123.47	1573300000	212	0.0557926719930226	0.997693731646277	-0.00815010070800781	-0.15560283987318	sp|Q12788|TBL3_HUMAN	sp|Q12788|TBL3_HUMAN	2160
21.6231021881104	21.150749206543	21.2425479888916	21.9044075012207	21.8562393188477	21.5669059753418	21.1983242034912	21.9180145263672	21.9253520965576	21.9034156799316	21.8251247406006	22.1149272918701						8	8	8	5.8	5.8	5.8	238.87	0	8.5256	36358000	12	0.731433624468188	0.939352455965236	-0.256867726643879	-1.42151543573067	sp|Q12789|TF3C1_HUMAN	sp|Q12789|TF3C1_HUMAN	2161
27.0403022766113	26.8318309783936	26.9306659698486	27.1089878082275	26.9176387786865	26.9060974121094	27.0352764129639	26.9520492553711	26.8695011138916	27.0165901184082	26.923656463623	26.8415813446045						13	10	10	40.6	34.6	34.6	40.282	0	109.01	1492600000	151	0.118183031279206	0.985335099412291	0.0161447525024414	0.311580954906569	sp|Q12792|TWF1_HUMAN	sp|Q12792|TWF1_HUMAN	2162
25.2069110870361	25.4674034118652	25.4629802703857	25.5747604370117	25.4629497528076	25.3373565673828	24.4536876678467	24.9873714447021	25.3537673950195	25.2233562469482	25.1330070495605	25.3351764678955						12	12	12	26.6	26.6	26.6	85.862	0	51.675	465310000	60	1.35433961156606	0.790447560985812	0.337665875752766	2.30039943275013	sp|Q12797|ASPH_HUMAN	sp|Q12797|ASPH_HUMAN	2163
20.8363265991211	21.41916847229	21.7456035614014	20.7993049621582	21.4328289031982	21.362678527832	21.7846355438232	21.0826301574707	22.2424659729004	20.8321056365967	22.1979274749756	21.5661144256592						1	1	1	2.4	2.4	2.4	57.255	0.0029181	2.8005	12847000	5	NaN	NaN	0	NaN	sp|Q12800|TFCP2_HUMAN	sp|Q12800|TFCP2_HUMAN	2164
24.5333843231201	24.4848670959473	24.4425945281982	24.5316009521484	24.4726505279541	24.4027557373047	24.7514419555664	24.426944732666	24.2193355560303	24.5600509643555	24.417896270752	24.5862903594971						9	9	9	37.7	37.7	37.7	44.141	0	67.138	269530000	55	0.0743504566547736	0.990014618679646	-0.0156844456990548	-0.203724939686412	sp|Q12824|SNF5_HUMAN	sp|Q12824|SNF5_HUMAN	2165
21.3276691436768	22.0651206970215	20.9182548522949	21.1199703216553	22.2041530609131	20.1668949127197	21.1794834136963	22.6039409637451	21.212028503418	21.4261436462402	24.8183631896973	21.794677734375						2	2	2	0.8	0.8	0.8	338.26	0.007356	1.8951	123070000	10	NaN	NaN	0	NaN	sp|Q12830|BPTF_HUMAN	sp|Q12830|BPTF_HUMAN	2166
23.3424530029297	23.110315322876	21.4890842437744	22.6744861602783	23.2850322723389	22.0237789154053	21.5285568237305	22.7440052032471	22.5381450653076	23.2282752990723	23.3121585845947	21.7346515655518						5	5	5	26.3	26.3	26.3	34.18	0	17.711	85930000	19	0.123164856220203	0.985335099412291	0.139892896016441	0.323378443524192	sp|Q12846|STX4_HUMAN	sp|Q12846|STX4_HUMAN	2167
25.79736328125	25.9854621887207	26.38942527771	25.6508884429932	25.8918495178223	26.0169925689697	25.0062885284424	26.2235412597656	26.0543231964111	26.3146343231201	26.1614646911621	25.5309467315674						11	11	11	34.2	34.2	34.2	53.126	0	53.11	740930000	75	0.120245376699906	0.985335099412291	0.0734637578328439	0.316475392592903	sp|Q12849|GRSF1_HUMAN	sp|Q12849|GRSF1_HUMAN	2168
21.3485851287842	20.497257232666	22.3641223907471	20.8809051513672	21.1517906188965	21.2265338897705	20.5107288360596	22.9340190887451	21.168384552002	22.1383514404297	20.8500366210938	21.4522304534912						3	3	3	3.2	3.2	3.2	104.82	0.00049285	4.3676	26984000	4	NaN	NaN	0	NaN	sp|Q12872|SFSWA_HUMAN	sp|Q12872|SFSWA_HUMAN	2169
29.0110530853271	28.8872470855713	29.0228977203369	28.9436054229736	28.8529624938965	29.0781364440918	29.1156005859375	29.0493679046631	28.814302444458	28.8648452758789	28.8409214019775	28.7583389282227						18	18	18	40.5	40.5	40.5	58.848	0	163.43	5827800000	297	0.390893628268214	0.959289079381159	0.0587542851765939	0.866468064802795	sp|Q12874|SF3A3_HUMAN	sp|Q12874|SF3A3_HUMAN	2170
20.709810256958	23.5459251403809	23.467248916626	23.7691078186035	23.5937747955322	23.1943435668945	23.6157131195068	23.5890941619873	23.2930564880371	23.6255569458008	23.7187919616699	21.2108535766602						19	19	19	15.9	15.9	15.9	213.57	0	42.934	126050000	36	0.076166983524108	0.990014618679646	-0.128809293111168	-0.208351066697888	sp|Q12888|TP53B_HUMAN	sp|Q12888|TP53B_HUMAN	2171
21.7931880950928	22.31614112854	21.8890800476074	21.2107086181641	21.692684173584	21.3050670623779	21.1517753601074	22.61501121521	21.6959762573242	23.2832736968994	20.1532917022705	21.1583976745605						3	3	3	6.5	6.5	6.5	62.165	0.00025714	5.2559	10993000	3	NaN	NaN	0	NaN	sp|Q12899|TRI26_HUMAN	sp|Q12899|TRI26_HUMAN	2172
28.0019588470459	28.2020511627197	28.545431137085	27.9517707824707	28.3509387969971	28.1033954620361	27.058479309082	28.5125427246094	28.3655300140381	28.5277214050293	28.3573722839355	28.1369705200195						14	14	14	54.2	54.2	54.2	34.352	0	85.104	3430200000	183	0.0475695571201153	0.99875726400112	0.0328216552734375	0.133751374447902	sp|Q12904|AIMP1_HUMAN	sp|Q12904|AIMP1_HUMAN	2173
29.6983947753906	29.7599430084229	29.7441787719727	29.6945648193359	29.6539497375488	29.6318168640137	29.9471225738525	29.647632598877	29.6624126434326	29.6432704925537	29.6423759460449	29.7330513000488						17	17	17	68.5	68.5	68.5	43.062	0	163.61	9884600000	602	0.110261663753491	0.987838435826695	-0.0155029296875	-0.292639759359256	sp|Q12905|ILF2_HUMAN	sp|Q12905|ILF2_HUMAN	2174
30.8631191253662	30.8369560241699	30.8982181549072	30.80908203125	30.8599395751953	30.8581619262695	30.9222393035889	30.9886798858643	30.9052658081055	30.8270683288574	30.9307231903076	30.9837970733643						34	34	30	47	47	43.2	95.337	0	323.31	22535000000	928	1.62561962172916	0.619897423258611	-0.0720494588216134	-2.66537178636055	sp|Q12906|ILF3_HUMAN	sp|Q12906|ILF3_HUMAN	2175
27.6681060791016	27.8507900238037	27.885066986084	27.6175785064697	27.8320121765137	27.9137058258057	27.3031272888184	27.5072593688965	27.9828853607178	27.7162685394287	27.7803173065186	27.6556053161621						10	10	10	39.9	39.9	39.9	40.228	0	65.469	2596900000	150	0.635389467755403	0.959289079381159	0.136966069539387	1.2738337672694	sp|Q12907|LMAN2_HUMAN	sp|Q12907|LMAN2_HUMAN	2176
24.0886116027832	24.0405120849609	24.2115592956543	24.2023963928223	24.116325378418	24.1696681976318	23.9057312011719	23.6238842010498	23.7044048309326	23.990837097168	23.9003047943115	23.2711334228516						15	15	15	26.4	26.4	26.4	91.88	0	44.65	186400000	48	2.33943844806727	0.236322496446636	0.405462900797527	3.63469911322875	sp|Q12929|EPS8_HUMAN	sp|Q12929|EPS8_HUMAN	2177
29.9586448669434	29.9102783203125	29.9834575653076	29.9010982513428	29.9002361297607	29.8721466064453	29.8620986938477	29.8606204986572	29.8017177581787	30.0054416656494	29.9139919281006	29.832540512085						31	31	31	53.3	53.3	53.3	80.109	0	214.12	11813000000	613	0.603782724321251	0.959289079381159	0.0415751139322893	1.22399174697199	sp|Q12931|TRAP1_HUMAN	sp|Q12931|TRAP1_HUMAN	2178
25.9084815979004	25.9987564086914	26.0938987731934	26.1500015258789	25.8397331237793	26.1627521514893	26.060583114624	26.0793628692627	25.8986682891846	25.9073600769043	26.0199012756348	26.0038032531738						17	17	14	27.5	27.5	24.3	100.45	0	59.463	752980000	94	0.197842905371801	0.977574009360241	0.0306574503580741	0.490888355012999	sp|Q12959|DLG1_HUMAN;sp|Q92796|DLG3_HUMAN;sp|P78352|DLG4_HUMAN	sp|Q12959|DLG1_HUMAN	2179
22.1781539916992	22.8029975891113	22.4434661865234	21.7370166778564	22.0412998199463	22.4745273590088	21.0083656311035	20.9245052337646	21.9745388031006	22.8687992095947	22.7197113037109	20.1331939697266						7	7	7	8.7	8.7	8.7	127.06	0	11.422	44581000	23	NaN	NaN	0	NaN	sp|Q12965|MYO1E_HUMAN;sp|O00160|MYO1F_HUMAN	sp|Q12965|MYO1E_HUMAN	2180
26.1718063354492	26.0808277130127	26.2856674194336	26.2760772705078	26.0617370605469	26.1904449462891	26.4466209411621	26.2857570648193	26.1040954589844	26.1101036071777	26.1413726806641	26.0979633331299						10	10	10	43.9	43.9	43.9	38.478	0	49.561	861350000	86	0.10812114878264	0.988725067346192	-0.0198920567830392	-0.28748206579593	sp|Q12972|PP1R8_HUMAN	sp|Q12972|PP1R8_HUMAN	2181
21.0033416748047	22.0915241241455	22.7750606536865	21.4074249267578	21.2719020843506	21.0342311859131	21.6510639190674	22.1244506835938	22.1924991607666	21.1673069000244	20.6269149780273	20.5962543487549						4	4	3	6.2	6.2	5	97.597	0.0025172	3.0958	22504000	3	NaN	NaN	0	NaN	sp|Q12979|ABR_HUMAN	sp|Q12979|ABR_HUMAN	2182
21.3191814422607	22.8551387786865	22.2490692138672	20.9463310241699	20.7006988525391	22.0682888031006	21.5161190032959	22.1383285522461	23.8041763305664	22.4999160766602	20.9918212890625	21.9059505462646						1	1	1	6.2	6.2	6.2	21.541	0.00026582	6.1806	37792000	10	NaN	NaN	0	NaN	sp|Q12983|BNIP3_HUMAN	sp|Q12983|BNIP3_HUMAN	2183
24.9749126434326	24.3796100616455	24.4405670166016	24.7184257507324	24.5463371276855	24.5181522369385	24.5647678375244	24.4410743713379	24.3703269958496	24.9774913787842	24.4398708343506	24.3498935699463						13	13	13	23.3	23.3	23.3	82.921	0	75.811	285050000	61	0.227735024915666	0.977574009360241	0.072429974873863	0.553739032851781	sp|Q12996|CSTF3_HUMAN	sp|Q12996|CSTF3_HUMAN	2184
30.190486907959	30.0881576538086	30.346887588501	30.0757160186768	30.1094856262207	30.2211265563965	30.0447902679443	30.3457260131836	30.1183013916016	30.2726421356201	30.1873054504395	30.3692169189453						14	14	14	53.4	53.4	53.4	35.816	0	262.74	13510000000	485	0.330879962874994	0.962790265828434	-0.0510203043619768	-0.756516511177028	sp|Q13011|ECH1_HUMAN	sp|Q13011|ECH1_HUMAN	2185
23.9100379943848	23.7767581939697	23.2593994140625	23.8275489807129	23.6971035003662	23.6118927001953	23.5257587432861	22.2960720062256	23.6425132751465	23.593318939209	23.6955108642578	23.5391941070557						11	11	11	10.1	10.1	10.1	172.46	0	21.365	143560000	37	0.622143654265626	0.959289079381159	0.298395474751793	1.25302787521089	sp|Q13017|RHG05_HUMAN	sp|Q13017|RHG05_HUMAN	2186
27.1445274353027	26.9554901123047	27.0655841827393	27.1312408447266	26.8740825653076	27.132417678833	27.3138027191162	27.0251712799072	26.9523811340332	26.9268264770508	26.7841911315918	26.7489356994629						18	18	16	36.8	36.8	34.6	87.208	0	110.16	1491200000	196	0.451363346566551	0.959289079381159	0.092005729675293	0.972576518054068	sp|Q13033|STRN3_HUMAN	sp|Q13033|STRN3_HUMAN	2187
23.3659973144531	23.3709259033203	23.3278656005859	23.2878532409668	23.7674922943115	22.3974227905273	23.4865264892578	23.1780223846436	21.3954277038574	23.25364112854	21.5096130371094	20.5104713439941						4	4	4	6.1	6.1	6.1	71.655	0.00025265	4.8151	106710000	7	1.07013249091324	0.883103992720112	1.03064250946045	1.91083250089264	sp|Q13042|CDC16_HUMAN	sp|Q13042|CDC16_HUMAN	2188
23.7094612121582	24.0600261688232	23.9890193939209	23.5005741119385	23.7185821533203	23.962610244751	24.096435546875	23.8058738708496	23.7621288299561	23.9439582824707	23.8957824707031	23.9986057281494						8	8	8	20.9	20.9	20.9	55.63	0	18.298	172300000	33	0.424654692021704	0.959289079381159	-0.0937519073486328	-0.926235044996576	sp|Q13043|STK4_HUMAN;sp|Q13188|STK3_HUMAN	sp|Q13043|STK4_HUMAN	2189
25.0775318145752	25.0314102172852	24.9366989135742	25.1825675964355	25.0992870330811	25.1713485717773	25.3050422668457	24.7930774688721	25.0476837158203	24.9774475097656	25.0953483581543	25.259220123291						18	18	18	18.4	18.4	18.4	144.75	0	75.141	407070000	70	0.0140840180402959	0.99875726400112	0.00350411732991418	0.0410159355478123	sp|Q13045|FLII_HUMAN	sp|Q13045|FLII_HUMAN	2190
22.7814674377441	22.0675601959229	22.5795269012451	22.4967937469482	22.7085056304932	22.2552642822266	21.515380859375	22.7214698791504	21.7648372650146	22.1092472076416	21.2815189361572	20.2859306335449						3	3	3	6.1	6.1	6.1	71.988	0	21.46	71973000	13	NaN	NaN	0	NaN	sp|Q13049|TRI32_HUMAN	sp|Q13049|TRI32_HUMAN	2191
27.6852531433105	27.7854404449463	27.6342258453369	27.6454696655273	27.6846523284912	27.6358871459961	27.8643741607666	27.5495128631592	27.5959091186523	27.5639095306396	27.5101299285889	27.8042736053467						15	15	15	40.8	40.8	40.8	62.328	0	85.055	2417100000	232	0.188104285790285	0.97895599246107	0.0304698944091797	0.469939694308307	sp|Q13057|COASY_HUMAN	sp|Q13057|COASY_HUMAN	2192
24.7135047912598	24.9630527496338	24.398717880249	24.6139163970947	24.9855060577393	24.5954246520996	24.5626735687256	24.1788883209229	25.0051326751709	24.8054809570313	24.7956066131592	25.0857791900635						8	8	8	39.1	39.1	39.1	30.156	0	20.409	323600000	82	0.0599512784327183	0.996661725294478	-0.0272397994995117	-0.166526883030789	sp|Q13084|RM28_HUMAN	sp|Q13084|RM28_HUMAN	2193
25.8259735107422	25.92333984375	25.884693145752	25.9093971252441	25.8429718017578	25.910701751709	25.9400634765625	26.0158023834229	25.9531593322754	26.0800552368164	25.9975509643555	25.7934741973877						37	37	32	20.5	20.5	17.5	265.55	0	86.306	725660000	155	1.04827425118679	0.887433805236702	-0.0805047353108748	-1.88029714753351	sp|Q13085|ACACA_HUMAN	sp|Q13085|ACACA_HUMAN	2194
25.8349685668945	25.7568206787109	25.7371444702148	25.6246376037598	25.6784191131592	25.7671394348145	25.7651672363281	25.9105644226074	25.907772064209	26.0937995910645	26.0462894439697	25.8719234466553						13	13	13	30.5	30.5	30.5	58.206	0	73.006	681140000	98	2.22625115301527	0.272128834449417	-0.199397722880043	-3.47815664539158	sp|Q13087|PDIA2_HUMAN	sp|Q13087|PDIA2_HUMAN	2195
26.9519367218018	26.8101711273193	26.8828525543213	26.9643306732178	26.7744216918945	26.86301612854	27.0790786743164	26.8983917236328	26.7677459716797	26.7563362121582	26.8352088928223	26.7323398590088						11	11	11	31	31	31	55.536	0	54.749	1416400000	125	0.194185484230105	0.977574009360241	0.029604593912758	0.483049362983781	sp|Q13098|CSN1_HUMAN	sp|Q13098|CSN1_HUMAN	2196
20.8001461029053	24.2731990814209	23.1109962463379	22.1408309936523	24.0897445678711	22.7612686157227	20.9825706481934	22.0538711547852	21.3280620574951	20.8438663482666	21.3878631591797	21.0399131774902						4	2	2	5.7	3.2	3.2	108.56	0.0037594	2.5952	62441000	7	NaN	NaN	0	NaN	sp|Q13107|UBP4_HUMAN	sp|Q13107|UBP4_HUMAN	2197
20.3236827850342	20.4526786804199	22.0228958129883	22.338005065918	20.4395923614502	20.6695537567139	21.5339488983154	21.7604560852051	22.4128971099854	22.1561908721924	21.2393035888672	20.6891422271729						1	1	1	2.7	2.7	2.7	61.492	0.00073099	4.1586	4742000	3	NaN	NaN	0	NaN	sp|Q13112|CAF1B_HUMAN	sp|Q13112|CAF1B_HUMAN	2198
26.2817478179932	26.2416000366211	26.489070892334	25.97292137146	26.227071762085	26.3147888183594	26.0475788116455	26.3090038299561	26.1701259613037	26.0962944030762	26.370626449585	26.2037220001221						13	13	13	32.1	32.1	32.1	65.601	0	47.97	838310000	87	0.274758574056074	0.972427934626266	0.0549748738606795	0.648646273086175	sp|Q13123|RED_HUMAN	sp|Q13123|RED_HUMAN	2199
27.9326953887939	27.8240203857422	27.9494895935059	27.9440250396729	27.8623065948486	27.9139347076416	28.1064949035645	27.7369899749756	27.6651268005371	27.6235904693604	27.7785015106201	27.8782405853271						17	17	17	74.2	74.2	74.2	31.236	0	102.3	2798200000	251	0.734548106757723	0.939352455965236	0.106254577636719	1.42621930137861	sp|Q13126|MTAP_HUMAN	sp|Q13126|MTAP_HUMAN	2200
23.3733177185059	23.5356407165527	23.1941661834717	23.3917865753174	23.5045795440674	23.1488609313965	23.1327323913574	23.2817821502686	23.4412651062012	22.9256057739258	23.4737033843994	23.4023666381836						7	7	7	15.9	15.9	15.9	64.009	0	11.779	127170000	40	0.330984072076096	0.962790265828434	0.0818160374959334	0.756711783909558	sp|Q13131|AAPK1_HUMAN;sp|P54646|AAPK2_HUMAN	sp|Q13131|AAPK1_HUMAN	2201
23.8833427429199	23.6477909088135	23.5742702484131	23.9930000305176	23.8905963897705	23.9781475067139	23.907657623291	23.9224319458008	19.1469135284424	23.8172397613525	23.5973014831543	23.823278427124						11	11	8	12.7	12.7	9.6	135.78	0	34.413	160910000	30	0.474561115305748	0.959289079381159	0.792054176330566	1.01220537160087	sp|Q13136|LIPA1_HUMAN;sp|O75145|LIPA3_HUMAN	sp|Q13136|LIPA1_HUMAN	2202
21.8941917419434	22.0758113861084	22.2445526123047	22.152702331543	21.980920791626	22.0653953552246	21.8305511474609	22.3105792999268	22.3536930084229	22.28883934021	21.2715129852295	22.4251899719238						5	5	5	15	15	15	52.253	0.00026164	5.7187	49439000	24	0.0202550014817559	0.99875726400112	-0.0111319224039725	-0.0585912116066941	sp|Q13137|CACO2_HUMAN	sp|Q13137|CACO2_HUMAN	2203
25.7560062408447	25.7019481658936	25.8856716156006	25.8799819946289	25.7317180633545	25.9848537445068	26.0560417175293	25.8538608551025	25.7830677032471	25.7790641784668	25.7223930358887	25.7510318756104						10	10	10	19	19	19	80.379	0	42.221	649280000	115	0.00445719417003184	0.99875726400112	-0.000879923502605351	-0.0131209014749275	sp|Q13144|EI2BE_HUMAN	sp|Q13144|EI2BE_HUMAN	2204
29.1136894226074	29.0864124298096	29.0082778930664	29.1273593902588	29.0316257476807	29.077449798584	29.152889251709	29.0582466125488	28.8370151519775	28.9175243377686	29.0229244232178	29.1522369384766						15	15	15	48.3	48.3	48.3	44.739	0	237.85	6275900000	324	0.420356994116002	0.959289079381159	0.0506629943847656	0.91870288789994	sp|Q13148|TADBP_HUMAN	sp|Q13148|TADBP_HUMAN	2205
