"Mixture","TechRepMixture","Run","Channel","Protein","Abundance","BioReplicate","Condition"
"1","1_1","1_1_1","5","sp|P40327|PRS4_YEAST",17.8940428258381,"5","glucose"
"1","1_1","1_1_1","5","sp|P47052|SDHX_YEAST",13.8283589256651,"5","glucose"
"1","1_1","1_1_1","5","sp|P39079|TCPZ_YEAST",17.5217971442904,"5","glucose"
"1","1_1","1_1_1","5","sp|P43619|NADC_YEAST",15.6386788020739,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08910|YO387_YEAST",18.3741199762482,"5","glucose"
"1","1_1","1_1_1","5","sp|P53058|VEL1_YEAST",16.4466639001157,"5","glucose"
"1","1_1","1_1_1","5","sp|P14065|GCY1_YEAST",14.9519902740103,"5","glucose"
"1","1_1","1_1_1","5","sp|P36131|SPC34_YEAST",17.2288204230992,"5","glucose"
"1","1_1","1_1_1","5","sp|P32493|AEP1_YEAST",15.1681352823985,"5","glucose"
"1","1_1","1_1_1","5","sp|P25335|ALLC_YEAST",15.50126658381,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08726|GPN2_YEAST",15.1196928121439,"5","glucose"
"1","1_1","1_1_1","5","sp|P53917|FAR11_YEAST",15.5511306382486,"5","glucose"
"1","1_1","1_1_1","5","sp|P47075|VTC4_YEAST",18.1577792833076,"5","glucose"
"1","1_1","1_1_1","5","sp|P52923|AIF1_YEAST",16.6908554019152,"5","glucose"
"1","1_1","1_1_1","5","sp|P48015|GCST_YEAST",18.0989401405523,"5","glucose"
"1","1_1","1_1_1","5","sp|Q04048|SYF1_YEAST",15.0841535828606,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08641|AB140_YEAST",16.9329301891134,"5","glucose"
"1","1_1","1_1_1","5","sp|P21242|PSA7_YEAST",18.083172824694,"5","glucose"
"1","1_1","1_1_1","5","sp|P53107|YRB30_YEAST",16.257202224469,"5","glucose"
"1","1_1","1_1_1","5","sp|P32644|ECM32_YEAST",15.8779409545157,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03071|ELOC_YEAST",12.6265493917667,"5","glucose"
"1","1_1","1_1_1","5","sp|P43582|WWM1_YEAST",17.1934052179122,"5","glucose"
"1","1_1","1_1_1","5","sp|P32349|RPC3_YEAST",16.039174995694,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03652|DML1_YEAST",13.7770120456649,"5","glucose"
"1","1_1","1_1_1","5","sp|P32502|EI2BB_YEAST",17.3364564212473,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12320|GLO4_YEAST",14.5450045354518,"5","glucose"
"1","1_1","1_1_1","5","sp|P29478|SEC65_YEAST",17.2180792939264,"5","glucose"
"1","1_1","1_1_1","5","sp|P0CX53|RL12A_YEAST;sp|P0CX54|RL12B_YEAST",18.0772542519258,"5","glucose"
"1","1_1","1_1_1","5","sp|Q99312|ISN1_YEAST",16.4580212338571,"5","glucose"
"1","1_1","1_1_1","5","sp|Q06211|MMS1_YEAST",15.6972296482862,"5","glucose"
"1","1_1","1_1_1","5","sp|Q06224|YSH1_YEAST",14.9875358237086,"5","glucose"
"1","1_1","1_1_1","5","sp|P39540|ELO1_YEAST",18.9705552614133,"5","glucose"
"1","1_1","1_1_1","5","sp|P28834|IDH1_YEAST",16.7848315501242,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03010|UME1_YEAST",16.8973062793826,"5","glucose"
"1","1_1","1_1_1","5","sp|P47002|SSY5_YEAST",16.6136375423328,"5","glucose"
"1","1_1","1_1_1","5","sp|Q3E7A4|COXM2_YEAST",16.0736290520231,"5","glucose"
"1","1_1","1_1_1","5","sp|P32874|HFA1_YEAST",15.409355776604,"5","glucose"
"1","1_1","1_1_1","5","sp|P37261|FRM2_YEAST",13.1551653569273,"5","glucose"
"1","1_1","1_1_1","5","sp|Q07830|GPI13_YEAST",15.9399506167911,"5","glucose"
"1","1_1","1_1_1","5","sp|P17709|HXKG_YEAST",16.4350164974856,"5","glucose"
"1","1_1","1_1_1","5","sp|P48743|RFX1_YEAST",14.9813705441711,"5","glucose"
"1","1_1","1_1_1","5","sp|P36148|GPT2_YEAST",16.3298213730498,"5","glucose"
"1","1_1","1_1_1","5","sp|P00927|THDH_YEAST",16.6628410257456,"5","glucose"
"1","1_1","1_1_1","5","sp|P40456|ESL1_YEAST",13.5873508261614,"5","glucose"
"1","1_1","1_1_1","5","sp|P22224|SEC15_YEAST",16.0886522009101,"5","glucose"
"1","1_1","1_1_1","5","sp|Q04195|SIZ1_YEAST",16.4850419663571,"5","glucose"
"1","1_1","1_1_1","5","sp|P38881|NVJ1_YEAST",15.0038779435807,"5","glucose"
"1","1_1","1_1_1","5","sp|Q05902|ECM38_YEAST",16.7318826701753,"5","glucose"
"1","1_1","1_1_1","5","sp|P53256|RRP46_YEAST",14.4099545752879,"5","glucose"
"1","1_1","1_1_1","5","sp|P42942|YG4I_YEAST",16.6769162109573,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12084|DAS2_YEAST",19.740285111171,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12305|RDL1_YEAST",16.5474495073568,"5","glucose"
"1","1_1","1_1_1","5","sp|P20485|KICH_YEAST",16.7717753972988,"5","glucose"
"1","1_1","1_1_1","5","sp|P38779|CIC1_YEAST",16.3462072305278,"5","glucose"
"1","1_1","1_1_1","5","sp|P31787|ACBP_YEAST",18.9676899277077,"5","glucose"
"1","1_1","1_1_1","5","sp|P53289|RTS3_YEAST",15.7372658668722,"5","glucose"
"1","1_1","1_1_1","5","sp|P31244|RAD16_YEAST",15.1841874271708,"5","glucose"
"1","1_1","1_1_1","5","sp|P38334|TRS20_YEAST",14.0517779234452,"5","glucose"
"1","1_1","1_1_1","5","sp|Q04201|CUE4_YEAST",14.6051255278893,"5","glucose"
"1","1_1","1_1_1","5","sp|P34219|TOD6_YEAST",15.0668622998379,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08960|TYW1_YEAST",15.162158459583,"5","glucose"
"1","1_1","1_1_1","5","sp|P40345|PDAT_YEAST",17.0238386853116,"5","glucose"
"1","1_1","1_1_1","5","sp|P38352|SAF1_YEAST",16.1998690494031,"5","glucose"
"1","1_1","1_1_1","5","sp|P36069|PMU1_YEAST",17.2478035264668,"5","glucose"
"1","1_1","1_1_1","5","sp|P32774|T2AG_YEAST",15.6861985954569,"5","glucose"
"1","1_1","1_1_1","5","sp|P04456|RL25_YEAST",16.5655749320023,"5","glucose"
"1","1_1","1_1_1","5","sp|P53244|ART5_YEAST",15.8884780861942,"5","glucose"
"1","1_1","1_1_1","5","sp|P06106|CYSD_YEAST",17.0290739067146,"5","glucose"
"1","1_1","1_1_1","5","sp|P21827|RCC1_YEAST",17.8669326303391,"5","glucose"
"1","1_1","1_1_1","5","sp|Q04174|SMP3_YEAST",15.6226838992736,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12271|INP53_YEAST",16.7527722360089,"5","glucose"
"1","1_1","1_1_1","5","sp|P33302|PDR5_YEAST",16.7318826701753,"5","glucose"
"1","1_1","1_1_1","5","sp|P38374|YSY6_YEAST",15.9561999684362,"5","glucose"
"1","1_1","1_1_1","5","sp|P05739|RL6B_YEAST",16.6769162109573,"5","glucose"
"1","1_1","1_1_1","5","sp|P43682|SFT1_YEAST",13.5753781844953,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12487|RM23_YEAST",18.1949868280233,"5","glucose"
"1","1_1","1_1_1","5","sp|P38291|POP7_YEAST",16.4948050579144,"5","glucose"
"1","1_1","1_1_1","5","sp|P53220|TIM21_YEAST",17.6192569241285,"5","glucose"
"1","1_1","1_1_1","5","sp|Q3E795|YL361_YEAST",15.4344219764755,"5","glucose"
"1","1_1","1_1_1","5","sp|P38206|RFT1_YEAST",13.4886665513019,"5","glucose"
"1","1_1","1_1_1","5","sp|P40462|TM108_YEAST",17.3643023840375,"5","glucose"
"1","1_1","1_1_1","5","sp|P38145|RISA_YEAST",15.489435845693,"5","glucose"
"1","1_1","1_1_1","5","sp|P38883|RIX1_YEAST",15.7345767793445,"5","glucose"
"1","1_1","1_1_1","5","sp|P40055|UTP7_YEAST",15.4693874888071,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08817|SOG2_YEAST",15.6666388160197,"5","glucose"
"1","1_1","1_1_1","5","sp|P07702|LYS2_YEAST",16.0714996124618,"5","glucose"
"1","1_1","1_1_1","5","sp|P20459|IF2A_YEAST",19.6873832100084,"5","glucose"
"1","1_1","1_1_1","5","sp|P40450|BNR1_YEAST",14.892198732323,"5","glucose"
"1","1_1","1_1_1","5","sp|P49955|SF3B1_YEAST",15.8182481235276,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12224|RLM1_YEAST",16.0821093143986,"5","glucose"
"1","1_1","1_1_1","5","sp|Q06078|UTP21_YEAST",16.3608499579504,"5","glucose"
"1","1_1","1_1_1","5","sp|P09932|HO_YEAST",16.9092789210487,"5","glucose"
"1","1_1","1_1_1","5","sp|P39113|CAT8_YEAST",16.3754740278462,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12315|GLE1_YEAST",13.8384125903291,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12186|BBP_YEAST",16.4231663376063,"5","glucose"
"1","1_1","1_1_1","5","sp|P28320|YJU2_YEAST",13.7874286616103,"5","glucose"
"1","1_1","1_1_1","5","sp|P25644|PAT1_YEAST",16.8852334470821,"5","glucose"
"1","1_1","1_1_1","5","sp|P19659|MED15_YEAST",15.9051026385252,"5","glucose"
"1","1_1","1_1_1","5","sp|P06633|HIS7_YEAST",15.3792940225861,"5","glucose"
"1","1_1","1_1_1","5","sp|P33755|NPL4_YEAST",14.7183361383373,"5","glucose"
"1","1_1","1_1_1","5","sp|P37838|NOP4_YEAST",16.2030078967608,"5","glucose"
"1","1_1","1_1_1","5","sp|P02400|RLA4_YEAST",16.6342718735488,"5","glucose"
"1","1_1","1_1_1","5","sp|P53912|YNN4_YEAST",17.4742089474222,"5","glucose"
"1","1_1","1_1_1","5","sp|P32559|MSS1_YEAST",16.5729791002439,"5","glucose"
"1","1_1","1_1_1","5","sp|Q02933|RNY1_YEAST",15.806556608662,"5","glucose"
"1","1_1","1_1_1","5","sp|P38888|MNL1_YEAST",14.7977706058317,"5","glucose"
"1","1_1","1_1_1","5","sp|P37303|GLY1_YEAST",15.6914233994672,"5","glucose"
"1","1_1","1_1_1","5","sp|P32896|PDC2_YEAST",15.1959645949472,"5","glucose"
"1","1_1","1_1_1","5","sp|Q02979|GDE1_YEAST",16.4122447222347,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08924|WDR6_YEAST",15.7874286616103,"5","glucose"
"1","1_1","1_1_1","5","sp|P25342|CDC10_YEAST",16.0678247383002,"5","glucose"
"1","1_1","1_1_1","5","sp|P48524|BUL1_YEAST",16.107279441465,"5","glucose"
"1","1_1","1_1_1","5","sp|P25580|PBN1_YEAST",15.4629034552369,"5","glucose"
"1","1_1","1_1_1","5","sp|P46951|YPP1_YEAST",15.6656670698244,"5","glucose"
"1","1_1","1_1_1","5","sp|P46946|COM1_YEAST",15.16833347597,"5","glucose"
"1","1_1","1_1_1","5","sp|P53326|YG5L_YEAST",16.4516242619471,"5","glucose"
"1","1_1","1_1_1","5","sp|P03878|SCE2_YEAST",16.1343295790423,"5","glucose"
"1","1_1","1_1_1","5","sp|P14742|GFA1_YEAST",16.5678445118099,"5","glucose"
"1","1_1","1_1_1","5","sp|Q05515|SVF1_YEAST",15.6581750648929,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03103|ERO1_YEAST",15.0480675868502,"5","glucose"
"1","1_1","1_1_1","5","sp|P36034|COS9_YEAST",13.9015258195849,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03722|YMC0_YEAST",15.3266990716386,"5","glucose"
"1","1_1","1_1_1","5","sp|P38891|BCA1_YEAST",17.3826308675164,"5","glucose"
"1","1_1","1_1_1","5","sp|P00729|CBPY_YEAST",14.6908554019152,"5","glucose"
"1","1_1","1_1_1","5","sp|P40056|GET2_YEAST",15.4415693210572,"5","glucose"
"1","1_1","1_1_1","5","sp|P34110|VPS35_YEAST",15.1871323648915,"5","glucose"
"1","1_1","1_1_1","5","sp|P38810|SFB3_YEAST",17.0523955390703,"5","glucose"
"1","1_1","1_1_1","5","sp|P48564|MRX6_YEAST",14.6226838992736,"5","glucose"
"1","1_1","1_1_1","5","sp|P35497|DHSO1_YEAST;sp|Q07786|DHSO2_YEAST",14.7926089007159,"5","glucose"
"1","1_1","1_1_1","5","sp|Q02773|RPM2_YEAST",16.0105622568859,"5","glucose"
"1","1_1","1_1_1","5","sp|P40508|PUP1_YEAST",15.2557846602822,"5","glucose"
"1","1_1","1_1_1","5","sp|P49687|NU145_YEAST",16.1841874271708,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03034|FDC1_YEAST",16.0147953397341,"5","glucose"
"1","1_1","1_1_1","5","sp|P46964|OST2_YEAST",16.6486271665259,"5","glucose"
"1","1_1","1_1_1","5","sp|P15436|DPOD_YEAST",15.5843669677225,"5","glucose"
"1","1_1","1_1_1","5","sp|P53221|RL26B_YEAST",18.7149295368941,"5","glucose"
"1","1_1","1_1_1","5","sp|P05743|RL26A_YEAST",21.4518951310603,"5","glucose"
"1","1_1","1_1_1","5","sp|P38072|SCO2_YEAST",15.5879910390565,"5","glucose"
"1","1_1","1_1_1","5","sp|P00427|COX6_YEAST",17.2414897223029,"5","glucose"
"1","1_1","1_1_1","5","sp|P53617|NRD1_YEAST",15.9971625162147,"5","glucose"
"1","1_1","1_1_1","5","sp|P38149|DUG2_YEAST",16.4786977454818,"5","glucose"
"1","1_1","1_1_1","5","sp|P0CX47|RS11A_YEAST;sp|P0CX48|RS11B_YEAST",18.6811871593664,"5","glucose"
"1","1_1","1_1_1","5","sp|P39078|TCPD_YEAST",17.1802402426541,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03338|PRP3_YEAST",14.7717753972988,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12432|EAF3_YEAST",14.8123618121241,"5","glucose"
"1","1_1","1_1_1","5","sp|P40453|UBP7_YEAST",15.4164541284734,"5","glucose"
"1","1_1","1_1_1","5","sp|P38337|SHG1_YEAST",14.3110441831375,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12412|PNS1_YEAST",16.7907786778196,"5","glucose"
"1","1_1","1_1_1","5","sp|P13382|DPOA_YEAST",15.0905523550596,"5","glucose"
"1","1_1","1_1_1","5","sp|P17423|KHSE_YEAST",14.8583121477668,"5","glucose"
"1","1_1","1_1_1","5","sp|P38720|6PGD1_YEAST",16.8946966987529,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12746|PGA3_YEAST",17.5853279632141,"5","glucose"
"1","1_1","1_1_1","5","sp|P06102|NOT3_YEAST",15.7874286616103,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12349|ATP14_YEAST",16.2869081187276,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08485|NRT1_YEAST",13.3203694932699,"5","glucose"
"1","1_1","1_1_1","5","sp|P53152|MMS2_YEAST",15.0565048742319,"5","glucose"
"1","1_1","1_1_1","5","sp|P32469|DPH5_YEAST",17.3205529373649,"5","glucose"
"1","1_1","1_1_1","5","sp|P25334|CYPR_YEAST",10.96183412804,"5","glucose"
"1","1_1","1_1_1","5","sp|P37299|QCR10_YEAST",15.2623424322413,"5","glucose"
"1","1_1","1_1_1","5","sp|Q04947|RTN1_YEAST",18.1299670361729,"5","glucose"
"1","1_1","1_1_1","5","sp|P40351|ALG8_YEAST",15.7166289765187,"5","glucose"
"1","1_1","1_1_1","5","sp|P33401|PGM1_YEAST",16.7136019612221,"5","glucose"
"1","1_1","1_1_1","5","sp|P53294|PUS6_YEAST",16.2712386581823,"5","glucose"
"1","1_1","1_1_1","5","sp|Q04341|MIX14_YEAST",17.5061155220582,"5","glucose"
"1","1_1","1_1_1","5","sp|P34218|SAS3_YEAST",15.4300388213312,"5","glucose"
"1","1_1","1_1_1","5","sp|Q04847|ROY1_YEAST",16.2440268357213,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08925|MRN1_YEAST",16.5124086401758,"5","glucose"
"1","1_1","1_1_1","5","sp|O75012|MRP10_YEAST",14.2153820487744,"5","glucose"
"1","1_1","1_1_1","5","sp|P38217|IMB2_YEAST",15.4065798485073,"5","glucose"
"1","1_1","1_1_1","5","sp|P48527|SYYM_YEAST",16.4383254325162,"5","glucose"
"1","1_1","1_1_1","5","sp|P36064|COXM1_YEAST",17.9270536227767,"5","glucose"
"1","1_1","1_1_1","5","sp|P36122|BCH2_YEAST",16.1114504428738,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08886|GPB1_YEAST",15.4210366968515,"5","glucose"
"1","1_1","1_1_1","5","sp|P16661|ALG1_YEAST",15.1816628539207,"5","glucose"
"1","1_1","1_1_1","5","sp|P48525|SYEM_YEAST",17.4661491147405,"5","glucose"
"1","1_1","1_1_1","5","sp|P10869|AK_YEAST",17.6628410257456,"5","glucose"
"1","1_1","1_1_1","5","sp|P39721|AIM2_YEAST",18.0542919649121,"5","glucose"
"1","1_1","1_1_1","5","sp|Q00539|NAM8_YEAST",13.8392470005094,"5","glucose"
"1","1_1","1_1_1","5","sp|P07283|PMM_YEAST",17.5675280705927,"5","glucose"
"1","1_1","1_1_1","5","sp|P19881|PNPP_YEAST",16.6769162109573,"5","glucose"
"1","1_1","1_1_1","5","sp|P35728|MPE1_YEAST",17.0989401405523,"5","glucose"
"1","1_1","1_1_1","5","sp|P39976|DLD3_YEAST",17.758600008551,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12512|ZPS1_YEAST",16.9152648346998,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03144|SNO1_YEAST",16.1663394258379,"5","glucose"
"1","1_1","1_1_1","5","sp|P15873|PCNA_YEAST",16.4320714419638,"5","glucose"
"1","1_1","1_1_1","5","sp|Q06147|LCB5_YEAST",16.0968477615911,"5","glucose"
"1","1_1","1_1_1","5","sp|P32893|TRS65_YEAST",16.2669903215734,"5","glucose"
"1","1_1","1_1_1","5","sp|P00498|HIS1_YEAST",18.687529789182,"5","glucose"
"1","1_1","1_1_1","5","sp|Q2V2P1|YL146_YEAST",14.8876561093489,"5","glucose"
"1","1_1","1_1_1","5","sp|P53878|YNS1_YEAST",15.3302656866587,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03246|RT17_YEAST",18.1412262962942,"5","glucose"
"1","1_1","1_1_1","5","sp|P32561|RPD3_YEAST",16.5318752307153,"5","glucose"
"1","1_1","1_1_1","5","sp|P53686|HST2_YEAST",16.6769162109573,"5","glucose"
"1","1_1","1_1_1","5","sp|P25372|TRX3_YEAST",17.3827331065529,"5","glucose"
"1","1_1","1_1_1","5","sp|P38929|ATC2_YEAST",16.1582211206005,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03782|SNU56_YEAST",15.4200316479759,"5","glucose"
"1","1_1","1_1_1","5","sp|P25371|ADP1_YEAST",15.7426290516393,"5","glucose"
"1","1_1","1_1_1","5","sp|P32523|PRP19_YEAST",16.1724200684981,"5","glucose"
"1","1_1","1_1_1","5","sp|P40414|TPM2_YEAST",17.8169501720641,"5","glucose"
"1","1_1","1_1_1","5","sp|P32522|PT309_YEAST",14.7083028952157,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08285|RRP40_YEAST",16.2018173211926,"5","glucose"
"1","1_1","1_1_1","5","sp|Q07468|VAM6_YEAST",16.1920495449438,"5","glucose"
"1","1_1","1_1_1","5","sp|P35207|SKI2_YEAST",16.8233056979389,"5","glucose"
"1","1_1","1_1_1","5","sp|P40090|SCC4_YEAST",15.0344851568247,"5","glucose"
"1","1_1","1_1_1","5","sp|P38627|URA8_YEAST",16.4022943438096,"5","glucose"
"1","1_1","1_1_1","5","sp|P15274|AMPD_YEAST",14.873058733136,"5","glucose"
"1","1_1","1_1_1","5","sp|Q06349|DXO1_YEAST",12.7607015113151,"5","glucose"
"1","1_1","1_1_1","5","sp|P57743|LSM3_YEAST",15.0141488805104,"5","glucose"
"1","1_1","1_1_1","5","sp|Q06102|YTH1_YEAST",16.3302656866587,"5","glucose"
"1","1_1","1_1_1","5","sp|P46971|PMT4_YEAST",16.6051255278893,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03768|GIR2_YEAST",17.5478155394275,"5","glucose"
"1","1_1","1_1_1","5","sp|P32432|SFP1_YEAST",14.1899267898045,"5","glucose"
"1","1_1","1_1_1","5","sp|P25336|MSH3_YEAST",15.1204167464658,"5","glucose"
"1","1_1","1_1_1","5","sp|P46682|AP3B_YEAST",16.758600008551,"5","glucose"
"1","1_1","1_1_1","5","sp|P53538|SSU72_YEAST",16.8607804033575,"5","glucose"
"1","1_1","1_1_1","5","sp|P48813|GNP1_YEAST",16.0693670251689,"5","glucose"
"1","1_1","1_1_1","5","sp|Q02887|ATG21_YEAST",15.1482678529159,"5","glucose"
"1","1_1","1_1_1","5","sp|P53338|MAL13_YEAST",13.944611994161,"5","glucose"
"1","1_1","1_1_1","5","sp|P32803|EMP24_YEAST",16.7667082087319,"5","glucose"
"1","1_1","1_1_1","5","sp|P53237|LST7_YEAST",13.3123437786615,"5","glucose"
"1","1_1","1_1_1","5","sp|P21182|DCAM_YEAST",15.9971625162147,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12527|ATG11_YEAST",15.4524953257328,"5","glucose"
"1","1_1","1_1_1","5","sp|P07703|RPAC1_YEAST",16.9329301891134,"5","glucose"
"1","1_1","1_1_1","5","sp|P43590|YFH6_YEAST",15.5202366303028,"5","glucose"
"1","1_1","1_1_1","5","sp|P39994|PXP1_YEAST",15.6457675123867,"5","glucose"
"1","1_1","1_1_1","5","sp|P50102|UBP8_YEAST",15.2083341419949,"5","glucose"
"1","1_1","1_1_1","5","sp|P22139|RPAB5_YEAST",14.8828067096875,"5","glucose"
"1","1_1","1_1_1","5","sp|P38081|YBQ6_YEAST",17.0063524213341,"5","glucose"
"1","1_1","1_1_1","5","sp|P54787|VPS9_YEAST",15.8996588408543,"5","glucose"
"1","1_1","1_1_1","5","sp|O74700|TIM9_YEAST",18.8482760511051,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12342|LDB17_YEAST",14.3019723392694,"5","glucose"
"1","1_1","1_1_1","5","sp|P46969|RPE_YEAST",17.4742089474222,"5","glucose"
"1","1_1","1_1_1","5","sp|P23060|MAK32_YEAST",15.2269083021554,"5","glucose"
"1","1_1","1_1_1","5","sp|P32785|FMT_YEAST",16.3213325618887,"5","glucose"
"1","1_1","1_1_1","5","sp|P29340|UBCX_YEAST",13.8434046346154,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08281|RTC1_YEAST",16.0049281312391,"5","glucose"
"1","1_1","1_1_1","5","sp|Q04689|AIM32_YEAST",16.3584855603062,"5","glucose"
"1","1_1","1_1_1","5","sp|P38256|YBU6_YEAST",16.7046612014402,"5","glucose"
"1","1_1","1_1_1","5","sp|P43577|GNA1_YEAST",14.6408436194085,"5","glucose"
"1","1_1","1_1_1","5","sp|P25566|MXR2_YEAST",15.5393132460417,"5","glucose"
"1","1_1","1_1_1","5","sp|P02994|EF1A_YEAST",20.4184399646157,"5","glucose"
"1","1_1","1_1_1","5","sp|P38065|AP2A_YEAST",15.1723133268825,"5","glucose"
"1","1_1","1_1_1","5","sp|P25303|SCJ1_YEAST",17.21923437427,"5","glucose"
"1","1_1","1_1_1","5","sp|P38795|NADE_YEAST",16.2030236354238,"5","glucose"
"1","1_1","1_1_1","5","sp|P0CH08|RL40A_YEAST;sp|P0CH09|RL40B_YEAST",18.9953409245334,"5","glucose"
"1","1_1","1_1_1","5","sp|P13574|STE12_YEAST",17.3128789551982,"5","glucose"
"1","1_1","1_1_1","5","sp|P07266|MRS1_YEAST",16.80436499171,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12514|NOT5_YEAST",16.3912951200563,"5","glucose"
"1","1_1","1_1_1","5","sp|P40325|HUA1_YEAST",15.1920495449438,"5","glucose"
"1","1_1","1_1_1","5","sp|P12611|WHI2_YEAST",15.4187685019696,"5","glucose"
"1","1_1","1_1_1","5","sp|Q06137|YL345_YEAST",17.6270403043178,"5","glucose"
"1","1_1","1_1_1","5","sp|P34756|FAB1_YEAST",14.949250900955,"5","glucose"
"1","1_1","1_1_1","5","sp|P0C0W1|RS22A_YEAST;sp|Q3E7Y3|RS22B_YEAST",18.0062662851443,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12308|TFC8_YEAST",14.863244443309,"5","glucose"
"1","1_1","1_1_1","5","sp|Q08227|INP54_YEAST",14.7399499514434,"5","glucose"
"1","1_1","1_1_1","5","sp|P06700|SIR2_YEAST",17.2674702600611,"5","glucose"
"1","1_1","1_1_1","5","sp|P40084|RTR1_YEAST",14.6284895209548,"5","glucose"
"1","1_1","1_1_1","5","sp|P47123|MOG1_YEAST",16.5834341036055,"5","glucose"
"1","1_1","1_1_1","5","sp|P39956|RPH1_YEAST",15.0554177758684,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12468|CSN5_YEAST",12.8007447378143,"5","glucose"
"1","1_1","1_1_1","5","sp|P35191|MDJ1_YEAST",17.2837476317829,"5","glucose"
"1","1_1","1_1_1","5","sp|Q05580|HEL2_YEAST",16.6636725503569,"5","glucose"
"1","1_1","1_1_1","5","sp|P53971|FAP1_YEAST",15.0947523435889,"5","glucose"
"1","1_1","1_1_1","5","sp|P47057|SNX4_YEAST",16.0757553531315,"5","glucose"
"1","1_1","1_1_1","5","sp|P25572|YCE2_YEAST",15.8007088890001,"5","glucose"
"1","1_1","1_1_1","5","sp|P05759|RS31_YEAST",19.6539737879914,"5","glucose"
"1","1_1","1_1_1","5","sp|P22209|KIN3_YEAST",14.5633053521947,"5","glucose"
"1","1_1","1_1_1","5","sp|P35999|PMIP_YEAST",15.4283978433896,"5","glucose"
"1","1_1","1_1_1","5","sp|P06777|RAD1_YEAST",15.9515759419108,"5","glucose"
"1","1_1","1_1_1","5","sp|P38130|KTR3_YEAST",15.738503034914,"5","glucose"
"1","1_1","1_1_1","5","sp|P22135|ATP12_YEAST",15.769149927892,"5","glucose"
"1","1_1","1_1_1","5","sp|P36166|PXL1_YEAST",13.9164151023303,"5","glucose"
"1","1_1","1_1_1","5","sp|P38157|MAL33_YEAST",15.9352741295817,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03833|GIS1_YEAST",17.3032986390585,"5","glucose"
"1","1_1","1_1_1","5","sp|P47085|MHO1_YEAST",16.1693016392151,"5","glucose"
"1","1_1","1_1_1","5","sp|Q12429|DPH6_YEAST",15.8803758834328,"5","glucose"
"1","1_1","1_1_1","5","sp|P07277|KIME_YEAST",16.365455115121,"5","glucose"
"1","1_1","1_1_1","5","sp|Q04693|RSE1_YEAST",14.6963935854566,"5","glucose"
"1","1_1","1_1_1","5","sp|P39718|PEX22_YEAST",14.0083375917714,"5","glucose"
"1","1_1","1_1_1","5","sp|P27515|URK1_YEAST",14.8442332935468,"5","glucose"
"1","1_1","1_1_1","5","sp|P40368|NUP82_YEAST",16.8607804033575,"5","glucose"
"1","1_1","1_1_1","5","sp|P87108|TIM10_YEAST",14.39640804345,"5","glucose"
"1","1_1","1_1_1","5","sp|P53076|VID30_YEAST",14.853362931795,"5","glucose"
"1","1_1","1_1_1","5","sp|P23180|AIM17_YEAST",17.4289139268845,"5","glucose"
"1","1_1","1_1_1","5","sp|Q03707|SRC1_YEAST",15.602178243839,"5","glucose"
"1","1_1","1_1_1","5","sp|P32830|TIM12_YEAST",15.8755019090643,"5","glucose"
"1","1_1","1_1_1","5","sp|P36130|CAF4_YEAST",16.502958638871,"5","glucose"
"1","1_1","1_1_1","5","sp|P53735|ZRG17_YEAST",15.625589630449,"5","glucose"
